step,simulation_time,real_time,px,py,pz,vx,vy,vz,stiffness
1040,2.0800000987946987,7.409619092941284,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.691249166910438e-09,2.4019857391976984e-07,0.7491233348846436,10863.375815820045
1041,2.0820000988896936,7.430002212524414,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.7114130374836805e-09,2.416972790797445e-07,0.7491225004196167,10863.375815820045
1042,2.0840000989846885,7.435236930847168,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.704710843128623e-09,2.412009223462519e-07,0.7491227388381958,10863.375815820045
1043,2.0860000990796834,7.440955877304077,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.70374406091878e-09,2.426302501135069e-07,0.7491233944892883,10863.375815820045
1044,2.0880000991746783,7.445452690124512,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.721206980917714e-09,2.4096277684293455e-07,0.7491245269775391,10863.375815820045
1045,2.0900000992696732,7.450603008270264,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.7346220277688644e-09,2.4187926328522735e-07,0.7491260766983032,10863.375815820045
1046,2.092000099364668,7.455462694168091,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.726999680570998e-09,2.40670402718024e-07,0.7491278052330017,10863.375815820045
1047,2.094000099459663,7.459818124771118,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.720133617297506e-09,2.4186476821341785e-07,0.7491292953491211,10863.375815820045
1048,2.096000099554658,7.46505331993103,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.7221315746526216e-09,2.418420308458735e-07,0.7491354942321777,10863.375815820045
1049,2.098000099649653,7.487472057342529,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.7431338856540606e-09,2.407645638413669e-07,0.7491371631622314,10863.375815820045
1050,2.1000000997446477,7.492349624633789,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.7285029225463404e-09,2.4212801008616225e-07,0.7491387724876404,10863.375815820045
1051,2.1020000998396426,7.4982616901397705,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.73436978509767e-09,2.424438321213529e-07,0.7491400241851807,10863.375815820045
1052,2.1040000999346375,7.504196405410767,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.7530503977100125e-09,2.437390094200964e-07,0.7491412162780762,10863.375815820045
1053,2.1060001000296324,7.5090172290802,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.7418398096965575e-09,2.4346158511434624e-07,0.7491422295570374,10863.375815820045
1054,2.1080001001246274,7.514384984970093,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.742953141345652e-09,2.429630399092275e-07,0.7491433620452881,10863.375815820045
1055,2.1100001002196223,7.520153522491455,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.753505145060899e-09,2.4364538830923266e-07,0.749144971370697,10863.375815820045
1056,2.112000100314617,7.524846315383911,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.742832793169782e-09,2.430667791486485e-07,0.7491459250450134,10863.375815820045
1057,2.114000100409612,7.543963670730591,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.755907223596978e-09,2.435017734114808e-07,0.7491466999053955,10863.375815820045
1058,2.116000100504607,7.548878192901611,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.777665374433582e-09,2.4468002379762765e-07,0.7491472959518433,10863.375815820045
1059,2.118000100599602,7.553960561752319,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.78267603298832e-09,2.450399563258543e-07,0.7491481304168701,10863.375815820045
1060,2.1200001006945968,7.559787034988403,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.75480588235655e-09,2.444025426484586e-07,0.7491490244865417,10863.375815820045
1061,2.1220001007895917,7.564792633056641,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.736832259766288e-09,2.431821428672265e-07,0.7491500377655029,10863.375815820045
1062,2.1240001008845866,7.570466041564941,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.792702235079105e-09,2.4424195999017684e-07,0.7491510510444641,10863.375815820045
1063,2.1260001009795815,7.574973821640015,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.778150319850738e-09,2.4442118728984497e-07,0.7491520047187805,10863.375815820045
1064,2.1280001010745764,7.579756736755371,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.767976680142283e-09,2.4391570718762523e-07,0.7491530179977417,10863.375815820045
1065,2.1300001011695713,7.600345849990845,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.79778039519374e-09,2.4651055241520226e-07,0.7491537928581238,10863.375815820045
1066,2.132000101264566,7.605116605758667,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.7794048718685644e-09,2.453444380989822e-07,0.7491543292999268,10863.375815820045
1067,2.134000101359561,7.610052108764648,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.7892618759703964e-09,2.4674406517988245e-07,0.749154806137085,10863.375815820045
1068,2.136000101454556,7.614952564239502,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.778823559092871e-09,2.465231148107705e-07,0.7491552233695984,10863.375815820045
1069,2.138000101549551,7.62120246887207,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.8015325049277635e-09,2.4634479700580414e-07,0.749155580997467,10863.375815820045
1070,2.140000101644546,7.625680923461914,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.828645927545949e-09,2.4779009777375904e-07,0.7491558194160461,10863.375815820045
1071,2.1420001017395407,7.630274295806885,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.800906783231085e-09,2.468820810008765e-07,0.7491560578346252,10863.375815820045
1072,2.1440001018345356,7.635104179382324,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.809519005277707e-09,2.476298561759904e-07,0.7491562962532043,10863.375815820045
1073,2.1460001019295305,7.654777765274048,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.814109555439927e-09,2.456680761042662e-07,0.7491567730903625,10863.375815820045
1074,2.1480001020245254,7.659487724304199,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.816284704389773e-09,2.448479676786519e-07,0.7491570711135864,10863.375815820045
1075,2.1500001021195203,7.6645355224609375,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.8126365115308545e-09,2.469373328040092e-07,0.7491573095321655,10863.375815820045
1076,2.152000102214515,7.6698760986328125,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.841508971509256e-09,2.4644575091770093e-07,0.7491578459739685,10863.375815820045
1077,2.15400010230951,7.674868822097778,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.812119591690589e-09,2.471031734785356e-07,0.7491582632064819,10863.375815820045
1078,2.156000102404505,7.680098533630371,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.840470690936627e-09,2.486496271103533e-07,0.7491591572761536,10863.375815820045
1079,2.1580001024995,7.685704231262207,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.812255927078013e-09,2.485377024186164e-07,0.7491601705551147,10863.375815820045
1080,2.160000102594495,7.690196752548218,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.835917000178824e-09,2.4874191240087384e-07,0.7491617202758789,10863.375815820045
1081,2.1620001026894897,7.709793329238892,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.82049822281283e-09,2.4839363277351367e-07,0.7491635680198669,10863.375815820045
1082,2.1640001027844846,7.714410781860352,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.838162315223826e-09,2.490224062512425e-07,0.7491655945777893,10863.375815820045
1083,2.1660001028794795,7.719590187072754,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.834905809047996e-09,2.4860102598722733e-07,0.749167799949646,10863.375815820045
1084,2.1680001029744744,7.7240800857543945,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.825095434313198e-09,2.4822256250445207e-07,0.7491680383682251,10863.375815820045
1085,2.1700001030694693,7.729413270950317,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.840296163877156e-09,2.486567325377109e-07,0.7491732835769653,10863.375815820045
1086,2.1720001031644642,7.734426259994507,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.843133005749678e-09,2.4887233962544997e-07,0.7491762638092041,10863.375815820045
1087,2.174000103259459,7.739187479019165,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.856399726804739e-09,2.484316325990221e-07,0.7491760849952698,10863.375815820045
1088,2.176000103354454,7.744223117828369,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.877534376390713e-09,2.4755152594480023e-07,0.7491765022277832,10863.375815820045
1089,2.178000103449449,7.761363744735718,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.874033621149465e-09,2.5133954295597505e-07,0.749177098274231,10863.375815820045
1090,2.180000103544444,7.766738414764404,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.857114710432597e-09,2.496917375083285e-07,0.7491754293441772,10863.375815820045
1091,2.1820001036394387,7.771739482879639,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.8639501315506095e-09,2.495960700343858e-07,0.749177098274231,10863.375815820045
1092,2.1840001037344337,7.7768354415893555,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.858502045124169e-09,2.5057974539777206e-07,0.7491759061813354,10863.375815820045
1093,2.1860001038294286,7.781422853469849,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.858717872480156e-09,2.5049092755580205e-07,0.7491775751113892,10863.375815820045
1094,2.1880001039244235,7.786470890045166,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.870372549703461e-09,2.506139935576357e-07,0.7491761445999146,10863.375815820045
1095,2.1900001040194184,7.790822982788086,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.882700466168899e-09,2.495604576324695e-07,0.7491753697395325,10863.375815820045
1096,2.1920001041144133,7.7953712940216064,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.8793484808129506e-09,2.5026750449796964e-07,0.7491769790649414,10863.375815820045
1097,2.194000104209408,7.813682556152344,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.8849675415851834e-09,2.5143657467197045e-07,0.7491757869720459,10863.375815820045
1098,2.196000104304403,7.818954944610596,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.880785997585235e-09,2.514630068617407e-07,0.7491774559020996,10863.375815820045
1099,2.198000104399398,7.823678493499756,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.9002530921882226e-09,2.495409603398002e-07,0.7491762638092041,10863.375815820045
1100,2.200000104494393,7.828100919723511,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.8973953781228374e-09,2.5200708364536695e-07,0.7491759061813354,10863.375815820045
1101,2.2020001045893878,7.8333775997161865,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.8920432149657245e-09,2.51742221735185e-07,0.7491776943206787,10863.375815820045
1102,2.2040001046843827,7.839154005050659,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.89780349610669e-09,2.518355017855356e-07,0.7491762638092041,10863.375815820045
1103,2.2060001047793776,7.847565650939941,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.90147566978294e-09,2.5300113293269533e-07,0.7491774559020996,10863.375815820045
1104,2.2080001048743725,7.852258682250977,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.907952710908603e-09,2.511031027552235e-07,0.7491754293441772,10863.375815820045
1105,2.2100001049693674,7.870734930038452,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.90588858426122e-09,2.5245165602427733e-07,0.7491763830184937,10863.375815820045
1106,2.2120001050643623,7.876214265823364,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.904717965104055e-09,2.528961999814783e-07,0.7491766214370728,10863.375815820045
1107,2.214000105159357,7.883617639541626,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.9010147051831154e-09,2.520415307571966e-07,0.7491762638092041,10863.375815820045
1108,2.216000105254352,7.888453245162964,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.924640695236349e-09,2.50913217314519e-07,0.7491758465766907,10863.375815820045
1109,2.218000105349347,7.89330530166626,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.923086827091083e-09,2.5288625238317763e-07,0.7491751313209534,10863.375815820045
1110,2.220000105444342,7.897785186767578,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.920255314289079e-09,2.5485260835012014e-07,0.7491744756698608,10863.375815820045
1111,2.222000105539337,7.903901100158691,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.922063645551589e-09,2.5339414833069895e-07,0.7491737604141235,10863.375815820045
1112,2.2240001056343317,7.908686399459839,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.917477980370677e-09,2.541324022331537e-07,0.749175488948822,10863.375815820045
1113,2.2260001057293266,7.926784515380859,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.93556484570945e-09,2.5309353191005357e-07,0.7491739988327026,10863.375815820045
1114,2.2280001058243215,7.932164192199707,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.931691499621138e-09,2.5407561565771175e-07,0.7491756677627563,10863.375815820045
1115,2.2300001059193164,7.938004732131958,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.9313824135310824e-09,2.5452854401919467e-07,0.7491740584373474,10863.375815820045
1116,2.2320001060143113,7.9428606033325195,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.941508979783293e-09,2.5443702611482877e-07,0.7491753101348877,10863.375815820045
1117,2.234000106109306,7.947477102279663,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.923993657257597e-09,2.541796959576459e-07,0.7491732239723206,10863.375815820045
1118,2.236000106204301,7.952611207962036,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.940637232664358e-09,2.5441829620831413e-07,0.7491737008094788,10863.375815820045
1119,2.238000106299296,7.956998586654663,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.9548840586055576e-09,2.554252489517239e-07,0.749173104763031,10863.375815820045
1120,2.240000106394291,7.961978912353516,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.957024124507825e-09,2.5475239340266853e-07,0.7491722702980042,10863.375815820045
1121,2.242000106489286,7.980638742446899,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.9646908806266765e-09,2.535685439397639e-07,0.7491716742515564,10863.375815820045
1122,2.2440001065842807,7.98567271232605,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.962128041796632e-09,2.559327185736038e-07,0.7491709589958191,10863.375815820045
1123,2.2460001066792756,7.990952491760254,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.956872690087266e-09,2.55227149636994e-07,0.7491706013679504,10863.375815820045
1124,2.2480001067742705,7.995489597320557,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.983343959708009e-09,2.5545566018081445e-07,0.7491657137870789,10863.375815820045
1125,2.2500001068692654,8.000488042831421,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.9582222771960005e-09,2.554867251092219e-07,0.7491653561592102,10863.375815820045
1126,2.2520001069642603,8.005316495895386,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.966818067941858e-09,2.563601526617276e-07,0.7491647005081177,10863.375815820045
1127,2.2540001070592552,8.009969711303711,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.981389079006249e-09,2.5729141839292424e-07,0.7491637468338013,10863.375815820045
1128,2.25600010715425,8.01452350616455,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.972792844171181e-09,2.5540927595102403e-07,0.7491635084152222,10863.375815820045
1129,2.258000107249245,8.032726764678955,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.972662281943485e-09,2.570587298578175e-07,0.7491627931594849,10863.375815820045
1130,2.26000010734424,8.037553787231445,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.983950585568664e-09,2.568490060639306e-07,0.7491621375083923,10863.375815820045
1131,2.262000107439235,8.042666912078857,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.97827512546678e-09,2.5679796067379357e-07,0.7491615414619446,10863.375815820045
1132,2.2640001075342298,8.047301054000854,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.981469015064022e-09,2.5759194954844133e-07,0.7491610050201416,10863.375815820045
1133,2.2660001076292247,8.052167415618896,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.9889807840486355e-09,2.5761215738384635e-07,0.749160885810852,10863.375815820045
1134,2.2680001077242196,8.057212591171265,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.013772952366935e-09,2.555771629886294e-07,0.7491607069969177,10863.375815820045
1135,2.2700001078192145,8.061869859695435,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.007195102990636e-09,2.585873062344035e-07,0.749160885810852,10863.375815820045
1136,2.2720001079142094,8.067100048065186,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-4.99782304430596e-09,2.5813733373070136e-07,0.7491611838340759,10863.375815820045
1137,2.2740001080092043,8.086378574371338,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.002509517737508e-09,2.5910875933732314e-07,0.7491613626480103,10863.375815820045
1138,2.276000108104199,8.0915846824646,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.000203806559966e-09,2.5843513640211313e-07,0.749161422252655,10863.375815820045
1139,2.278000108199194,8.097353219985962,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.010426740170715e-09,2.58185053780835e-07,0.7491611838340759,10863.375815820045
1140,2.280000108294189,8.102631330490112,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.007384284994032e-09,2.5848197537925444e-07,0.7491611838340759,10863.375815820045
1141,2.282000108389184,8.10728144645691,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.022462001846861e-09,2.579971294380812e-07,0.749160885810852,10863.375815820045
1142,2.284000108484179,8.111988067626953,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.032968264373494e-09,2.5750941290425544e-07,0.7491605281829834,10863.375815820045
1143,2.2860001085791737,8.117696285247803,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.02521935175082e-09,2.5955785076803295e-07,0.7491603493690491,10863.375815820045
1144,2.2880001086741686,8.122310161590576,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.016221216180838e-09,2.5957655225283816e-07,0.7491602897644043,10863.375815820045
1145,2.2900001087691635,8.140491008758545,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.031947747369259e-09,2.592971952708467e-07,0.7491605877876282,10863.375815820045
1146,2.2920001088641584,8.145225048065186,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.033370165108408e-09,2.609653506624454e-07,0.7491607666015625,10863.375815820045
1147,2.2940001089591533,8.151013612747192,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.0215849256574074e-09,2.6063054292535526e-07,0.7491613626480103,10863.375815820045
1148,2.296000109054148,8.155850887298584,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.050566631581432e-09,2.6005182007793337e-07,0.749161958694458,10863.375815820045
1149,2.298000109149143,8.160786390304565,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.028850669219764e-09,2.5922946633727406e-07,0.7491626739501953,10863.375815820045
1150,2.300000109244138,8.165661811828613,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.042656514575583e-09,2.607518183594948e-07,0.7491636276245117,10863.375815820045
1151,2.302000109339133,8.170492887496948,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.055883711690967e-09,2.597692798644857e-07,0.7491648197174072,10863.375815820045
1152,2.304000109434128,8.17610216140747,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.0460493561388375e-09,2.605744953143585e-07,0.749165952205658,10863.375815820045
1153,2.3060001095291227,8.198294401168823,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.051829621294246e-09,2.6074440029333346e-07,0.7491655349731445,10863.375815820045
1154,2.3080001096241176,8.203367471694946,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.064674013510739e-09,2.6070580361192697e-07,0.7491676807403564,10863.375815820045
1155,2.3100001097191125,8.2081937789917,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.0814663588028e-09,2.6237336214762763e-07,0.7491673231124878,10863.375815820045
1156,2.3120001098141074,8.213927507400513,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.054163310092008e-09,2.6163218080910156e-07,0.7491675615310669,10863.375815820045
1157,2.3140001099091023,8.218867063522339,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.037701811261286e-09,2.6015817411462194e-07,0.7491683959960938,10863.375815820045
1158,2.3160001100040972,8.223464488983154,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.105449840669962e-09,2.6252240559188067e-07,0.7491738796234131,10863.375815820045
1159,2.318000110099092,8.227972745895386,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.073403031019552e-09,2.618845371671341e-07,0.7491768598556519,10863.375815820045
1160,2.320000110194087,8.232730388641357,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.0724451305939056e-09,2.6250623363921477e-07,0.7491768002510071,10863.375815820045
1161,2.322000110289082,8.251580953598022,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.075450726366171e-09,2.621352450660197e-07,0.7491753101348877,10863.375815820045
1162,2.324000110384077,8.25677490234375,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.0937676299156465e-09,2.622468571189529e-07,0.7491770386695862,10863.375815820045
1163,2.3260001104790717,8.261513471603394,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.0846944432692e-09,2.6064230951305944e-07,0.7491755485534668,10863.375815820045
1164,2.3280001105740666,8.266923427581787,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.090551535857912e-09,2.631006168485328e-07,0.7491772770881653,10863.375815820045
1165,2.3300001106690615,8.27237868309021,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.08546404986987e-09,2.6327109026169637e-07,0.7491757869720459,10863.375815820045
1166,2.3320001107640564,8.277281284332275,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.101389088935093e-09,2.6100511263393855e-07,0.7491771578788757,10863.375815820045
1167,2.3340001108590513,8.282584428787231,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.1104631637599596e-09,2.6413866294205945e-07,0.7491754293441772,10863.375815820045
1168,2.3360001109540462,8.289401531219482,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.098558464311509e-09,2.634812403812248e-07,0.7491765022277832,10863.375815820045
1169,2.338000111049041,8.310118913650513,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.106890466066716e-09,2.647337282724038e-07,0.7491767406463623,10863.375815820045
1170,2.340000111144036,8.315175294876099,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.101111533178937e-09,2.640816774146515e-07,0.7491744160652161,10863.375815820045
1171,2.342000111239031,8.320067644119263,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.099019873000543e-09,2.617711345465068e-07,0.7491755485534668,10863.375815820045
1172,2.344000111334026,8.324501037597656,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.114952461582334e-09,2.6456979185240925e-07,0.7491756081581116,10863.375815820045
1173,2.3460001114290208,8.328893661499023,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.110246892314763e-09,2.6461907509656157e-07,0.7491750121116638,10863.375815820045
1174,2.3480001115240157,8.334238290786743,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.1147903690207386e-09,2.627269850563607e-07,0.7491743564605713,10863.375815820045
1175,2.3500001116190106,8.338868379592896,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.106652878339446e-09,2.6581767542666057e-07,0.7491755485534668,10863.375815820045
1176,2.3520001117140055,8.344087600708008,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.123297341924626e-09,2.6488760340726003e-07,0.7491733431816101,10863.375815820045
1177,2.3540001118090004,8.361688613891602,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.119888513149817e-09,2.6541727038420504e-07,0.7491744160652161,10863.375815820045
1178,2.3560001119039953,8.36768388748169,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.1252122545975e-09,2.657172899489524e-07,0.7491747140884399,10863.375815820045
1179,2.35800011199899,8.372129201889038,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.137386960285539e-09,2.6466571512173687e-07,0.7491748929023743,10863.375815820045
1180,2.360000112093985,8.37674880027771,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.116933099458265e-09,2.6606855385580275e-07,0.7491733431816101,10863.375815820045
1181,2.36200011218898,8.381133317947388,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.1451434224247805e-09,2.6783450834955147e-07,0.749175488948822,10863.375815820045
1182,2.364000112283975,8.38565993309021,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.1392849975684385e-09,2.650894828093442e-07,0.7491747140884399,10863.375815820045
1183,2.36600011237897,8.39005970954895,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.140919245860687e-09,2.665611589236505e-07,0.7491750717163086,10863.375815820045
1184,2.3680001124739647,8.39453411102295,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.138784064939728e-09,2.666179739208019e-07,0.749176025390625,10863.375815820045
1185,2.3700001125689596,8.412365198135376,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.170540440246896e-09,2.655967250575486e-07,0.749177098274231,10863.375815820045
1186,2.3720001126639545,8.418462753295898,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.152022808374568e-09,2.660368352280784e-07,0.7491761445999146,10863.375815820045
1187,2.3740001127589494,8.423505544662476,-2.4400702386628836e-05,-3.7953966511850012e-06,123.27365112304688,-5.153982129968426e-09,2.6600733349368966e-07,0.7491761445999146,10863.375815820045
