time,x,y,z,vx,vy,vz
0.0,0.308877673157672,-0.09318091944436485,-1.4829006325327454,0.011272183912200952,0.006434146798508034,0.004421235360182901
0.01,0.30901506152473235,-0.09338401383636005,-1.4828657228327424,0.0162735242008767,-0.04717895842843608,0.0025929179317459245
0.02,0.30919992926544343,-0.09408577855413966,-1.482847548544742,0.020769608540420724,-0.09329693160826108,0.0010855821847230475
0.03,0.3094287415474649,-0.09521399015877144,-1.4828426343663634,0.025063814874005066,-0.13246495860452412,-5.2699719415570754e-05
0.04,0.3097003385332933,-0.09670196305233059,-1.4828472248126348,0.029327774468505697,-0.16524555315084208,-0.0008127039306994178
0.05,0.31001481164245775,-0.09848858310747535,-1.4828576112197378,0.03364011577403188,-0.19219062656121666,-0.0012119682895692088
0.06,0.31037273544878374,-0.10051813128689623,-1.4828703507220204,0.03801884878201847,-0.21382740689805851,-0.001285263517511587
0.07,0.3107746858487793,-0.1027400094427061,-1.4828824015796052,0.04244623559046761,-0.2306529516626211,-0.0010773668364522362
0.08,0.3112209716604681,-0.1051084352728468,-1.482891195892998,0.046886606127032715,-0.24313346544297632,-0.0006377371643476151
0.09,0.31171151494177296,-0.10758214192614879,-1.4828946666851266,0.051298286225792855,-0.2517059126551007,-1.6687197404118264e-05
0.1,0.31224582789473626,-0.11012409757838099,-1.4828912425566851,0.055640986488991254,-0.25678040052354545,0.0007372959297299642
0.11,0.31282304723107335,-0.1127012485303416,-1.4828798199964952,0.059879905473927894,-0.25874250238077895,0.0015793579322788188
0.12,0.31344199834882314,-0.11528428335133577,-1.4828597209962608,0.0639875885801739,-0.2579551453652932,0.00246942331522375
0.13,0.31410127090441803,-0.1178474131990689,-1.482830641777135,0.06794434818982086,-0.25475995980573063,0.0033728385551349224
0.14,0.3147992943256933,-0.12036816315871285,-1.4827925970456266,0.07173783173511736,-0.2494781352582993,0.004260632670283012
0.15,0.3155344067741999,-0.12282717022562947,-1.4827458631329369,0.07536214356634457,-0.24241089453247452,0.005109488250924776
0.16,0.31630491442590325,-0.1252079847571325,-1.4826909225373301,0.07881678686628107,-0.2338397145374816,0.005901497098917746
0.17,0.31710914009101654,-0.12749687346126057,-1.48262841171633,0.08210558967861288,-0.22402641364476547,0.006623761056817518
0.18,0.31794546147792213,-0.12968262308011694,-1.4825590734215675,0.08523570780904956,-0.21321320381168085,0.007267888310719531
0.19,0.3188123400961994,-0.13175634478201487,-1.4824837144083576,0.08821674984434036,-0.20162278059081207,0.007829427055231906
0.2,0.31970834209595994,-0.13371127988765014,-1.4824031689697255,0.09106003947595277,-0.18945850013453575,0.00830727111276471
0.21,0.32063215240354787,-0.1355426079433815,-1.4823182684317406,0.09377801251143073,-0.1769046716955508,0.008703065501634886
0.22,0.3215825834397421,-0.13724725835750332,-1.482229816497476,0.0963837364068456,-0.16412697771909,0.009020633896571952
0.23,0.3225585795639113,-0.13882372687491912,-1.4821385701353078,0.09889053595195939,-0.1512730213688177,0.009265444406863641
0.24,0.32355921821915534,-0.1402718981210842,-1.4820452255680685,0.10131170779566326,-0.13847299276211222,0.009444125149795014
0.25,0.3245837085847804,-0.14159287533118706,-1.481950408826801,0.10366030738939054,-0.12584043968098338,0.009564036767938822
0.26,0.3256313883873254,-0.1427888182225769,-1.4818546702801538,0.10594899374771168,-0.11347312541461696,0.00963290536326564
0.27,0.3267017193861863,-0.14386278978841907,-1.481758482531208,0.10818991959509122,-0.10145395508244627,0.009658516305693523
0.28,0.3277942819364512,-0.14481861260395582,-1.481662241081208,0.11039465664497985,-0.08985195177401935,0.00964846699889804
0.29,0.32890876893901516,-0.14566073505445246,-1.4815662671880832,0.11257414775784713,-0.07872326471144621,0.009609974909252266
0.3,0.3300449794141988,-0.1463941077231179,-1.4814708123911073,0.11473867946415013,-0.06811219307051469,0.009549735924984381
0.31,0.33120281187722544,-0.147024070022407,-1.4813760642264822,0.11689786979307787,-0.058052210845663484,0.009473827341813837
0.32,0.332382257649223,-0.1475562470154393,-1.4812821527178066,0.11906066752929617,-0.048566980035709466,0.009387649393535102
0.33,0.3335833942033203,-0.1479964562566076,-1.4811891572866622,0.12123535995659283,-0.03967134133785215,0.00929589918645729
0.34,0.3348063786196323,-0.14835062438157837,-1.4810971137891766,0.12342958687507066,-0.0313722733840252,0.009202571084129913
0.35000000000000003,0.33605144120357644,-0.14862471309589087,-1.4810060214421914,0.12565035923427423,-0.023669813283273965,0.009110977958876793
0.36,0.3373188793075048,-0.14882465414688525,-1.4809158494560524,0.12790408114923207,-0.01655793280795854,0.009023788231382111
0.37,0.33860905138560204,-0.14895629281327713,-1.4808265432379684,0.1301965745248815,-0.010025365801343406,0.008943074396993276
0.38,0.33992237130165764,-0.14902533941491658,-1.4807380300756494,0.13253310499514193,-0.00405638487047538,0.008870368189861134
0.39,0.34125930290413947,-0.1490373283176537,-1.4806502242447273,0.13491840943372344,0.0013684762238748375,0.008806720475852424
0.4,0.3426203548797479,-0.1489975838910201,-1.4805630315107212,0.137356724130826,0.006271754335517105,0.008752762326499226
0.41000000000000003,0.34400607589084076,-0.14891119287579035,-1.4804763530241503,0.1398518133824797,0.010678443133464707,0.008708765249271812
0.42,0.34541704999956474,-0.1487829826196744,-1.4803900886255457,0.1424069982357165,0.014615433223859829,0.008674698962015188
0.43,0.3468538923790775,-0.1486175046475253,-1.4803041395911443,0.145025185155149,0.018111005077410928,0.008650285510104345
0.44,0.3483172453100642,-0.1484190230458987,-1.4802184108600935,0.14770889440969065,0.02119437318783245,0.00863504891144763
0.45,0.34980777445886485,-0.14819150715938706,-1.480132812790483,0.1504602880029709,0.023895279517755223,0.008628359838990135
0.46,0.35132616543188744,-0.1479386281169934,-1.4800472624950243,0.15328119699556603,0.02624363400733965,0.008629475123602712
0.47000000000000003,0.3528731205995637,-0.14766375873012272,-1.479961684808252,0.15617314808714805,0.028269199707139658,0.008637572077229459
0.48,0.3544493561818178,-0.14736997632901247,-1.4798760129363524,0.1591373893329882,0.030001319924711813,0.008651777784008174
0.49,0.3560555995858803,-0.14706006813096525,-1.479790188838558,0.16217491489329763,0.03146868468667486,0.008671193640818106
0.5,0.35769258698635986,-0.1467365387609836,-1.4797041633857617,0.16528648873204294,0.03269913376711492,0.008694915517774796
0.51,0.35936106113670074,-0.14640161957301304,-1.4796178963380568,0.16847266719241982,0.03371949350968268,0.008722049954379595
0.52,0.3610617694005038,-0.14605727944763572,-1.4795313561786048,0.1717338203913342,0.03455544468873365,0.0087517268341765
0.53,0.36279546199068224,-0.14570523676937805,-1.4794445198367598,0.17507015238937257,0.03523141869983441,0.008783108986193795
0.54,0.3645628904040561,-0.14534697231354982,-1.47935737232895,0.17848172010631697,0.03577051943809411,0.008815399150830504
0.55,0.3663648060387549,-0.14498374279851436,-1.479269906341536,0.1819684509650646,0.03619446830969353,0.008847844725188967
0.56,0.36820195898168573,-0.1446165948843232,-1.4791821217758798,0.18553015925885138,0.03652356992410083,0.008879740671961778
0.5700000000000001,0.37007509695332835,-0.1442463794226051,-1.4790940252721856,0.18916656124779335,0.036776696128355144,0.008910430939789389
0.58,0.37198496439723183,-0.14387376578537012,-1.479005629725393,0.1928772890009322,0.0369712861676089,0.008939308704105687
0.59,0.3739323017017936,-0.14349925612190326,-1.4789169538035152,0.19666190300917086,0.03712336088530524,0.008965815697947145
0.6,0.3759178445421945,-0.1431231994131204,-1.4788280214763094,0.20051990360257319,0.037247549009485605,0.008989440863338711
0.61,0.3779423233307395,-0.14274580521161934,-1.478738861560051,0.20445074121263815,0.03735712370707089,0.00900971851716545
0.62,0.38000646276428157,-0.14236715697316277,-1.4786495072824186,0.20845382552609057,0.0374640477234076,0.009026226191142
0.63,0.38211098145790523,-0.1419872249014815,-1.4785599958700515,0.2125285335819569,0.03757902555924679,0.009038582275130328
0.64,0.3842565916545787,-0.14160587824310686,-1.4784703681601992,0.21667421686754781,0.037711561269206634,0.009046443565355299
0.65,0.38644399900105686,-0.14122289698245366,-1.4783806682369751,0.22089020747223356,0.03787002059485258,0.009049502795700269
0.66,0.3886739023809196,-0.14083798289962204,-1.4782909430920623,0.22517582336012565,0.03806169627010857,0.00904748621005539
0.67,0.3909469937962453,-0.14045076996440972,-1.478201242309216,0.2295303728242534,0.03829287545647194,0.009040151216942939
0.68,0.39326395829005134,-0.14006083404988043,-1.478111617771572,0.23395315818556076,0.03856890837980569,0.00902728415397529
0.6900000000000001,0.3956254739022662,-0.13966770195757391,-1.478022123390553,0.23844347880011835,0.0388942773489184,0.009008698178817377
0.7000000000000001,0.39803221165257524,-0.13927085975414252,-1.477932814855043,0.24300063342679346,0.03927266543587931,0.008984231293378485
0.71,0.4004848355441619,-0.1388697604258814,-1.4778437493994558,0.24762392203861952,0.0397070242016301,0.008953744506175199
0.72,0.4029840025830804,-0.13846383086336178,-1.4777549855893026,0.25231264713803064,0.040199639934760174,0.008917120130364102
0.73,0.4055303628084835,-0.1380524781933101,-1.477666583122928,0.25706611461297874,0.040752197949227104,0.008874260208778816
0.74,0.40812455932944913,-0.13763509547899386,-1.4775786026481592,0.261883634200919,0.041365844571091145,0.008825085059995021
0.75,0.4107672283647527,-0.13721106681373868,-1.4774911055926805,0.2667645196143408,0.042041246511953234,0.008769531936975942
0.76,0.41345899928239505,-0.13677977183491638,-1.4774041540070495,0.27170808836705695,0.04277864738805543,0.008707553787937312
0.77,0.41620049463625086,-0.13634058968782192,-1.4773178104193452,0.27671366137244746,0.043577921210432566,0.008639118114443425
0.78,0.4189923301977839,-0.13589290247037034,-1.4772321377005,0.2817805623592672,0.04443862271831471,0.008564205919086727
0.79,0.42183511498109805,-0.13543609819061583,-1.4771471989394669,0.28690811712370407,0.04536003446906565,0.008482810732406082
0.8,0.42472945125993616,-0.13496957326971418,-1.4770630573274393,0.29209565266763327,0.04634121064769465,0.008394937714571778
0.81,0.4276759345756671,-0.13449273462315006,-1.476979776050397,0.29734249625881215,0.04738101759286817,0.008300602826721239
0.8200000000000001,0.43067515373564325,-0.13400500135292165,-1.476897418189296,0.3026479744454624,0.04847817106822028,0.008199832067768068
0.8300000000000001,0.433727690801616,-0.13350580608294987,-1.4768160466272586,0.3080114120544529,0.04963127033508096,0.008092660773057736
0.84,0.43683412106818054,-0.13299459596930158,-1.4767357239631602,0.31343213119959723,0.05083882910643116,0.007979132972263948
0.85,0.43999501303146427,-0.13247083341591853,-1.4766565124310203,0.31890945032314805,0.05209930348128984,0.007859300804192133
