time,x,y,z,vx,vy,vz
0.0,-0.27633808062386056,-0.15420856243602907,-1.4833475225307753,0.011272467325513227,0.007208676219654818,0.006255613712116242
0.01,-0.27628484300613576,-0.15409364230670028,-1.4832849108521136,-0.0005569131927905709,0.015649587607542047,0.00629214868338373
0.02,-0.27633843389550306,-0.1539025942121725,-1.4832224172279254,-0.010091689623326343,0.022437510631681264,0.006233412515426558
0.03,-0.27647647268984515,-0.15365149082276403,-1.4831609563224188,-0.0174451206504275,0.027664114620166803,0.00608637954048328
0.04,-0.2766778980507015,-0.15335532063132637,-1.4831013768264056,-0.02276778712376854,0.031454469262772955,0.0058574474992392975
0.05,-0.2769232557318405,-0.15302772385895191,-1.4830444666292792,-0.02623051494593316,0.03395307096084737,0.005552538854837739
0.06,-0.2771948450360542,-0.15268084993068523,-1.4829909561767252,-0.028013177751204307,0.035313501760820674,0.005177355214473652
0.07,-0.27747677207370897,-0.1523253040997641,-1.4829415192764552,-0.02829725443715756,0.035690940028837034,0.004737631869308284
0.08,-0.2777549408694736,-0.1519701579892543,-1.482896771698981,-0.027260841111987493,0.03523686566441464,0.004239325921752156
0.09,-0.2780170028119064,-0.15162300473723872,-1.4828572683430126,-0.025075307562768424,0.03409543360058432,0.0036887184101120282
0.1,-0.2782522783243758,-0.1512900441186791,-1.4828234998052883,-0.021903084900560178,0.03240110444942439,0.0030924350000719825
0.11,-0.27845166040046504,-0.15097618665829182,-1.4827958890915807,-0.017896250663102055,0.030277215185685026,0.002457400717355637
0.12,-0.27860750685990265,-0.15068516854946665,-1.4827747890321183,-0.013195687673613727,0.027835246834476947,0.0017907476376475937
0.13,-0.2787135262990352,-0.15041967133742884,-1.4827604807767254,-0.007930663954346617,0.025174603560452702,0.0010996940620633983
0.14,-0.27876466140377987,-0.15018144196056804,-1.4827531735718815,-0.002218725183714085,0.02238276161322612,0.00039141122803736507
0.15,-0.27875697235427155,-0.14997140999071631,-1.4827530058776475,0.003834179534245777,0.01953568030045931,-0.0003271096254147082
0.16,-0.2786875223569794,-0.14978979986252772,-1.4827600477711527,0.01013339804190088,0.016698392939932208,-0.0010491803543780749
0.17,-0.27855426681454776,-0.14963623660389824,-1.4827743045042148,0.016595147290703934,0.013925715478963027,-0.0017685227583299247
0.18,-0.27835594723709833,-0.1495098441267113,-1.482795721032094,0.023145992948833533,0.011263025619813885,-0.002479355404002375
0.19,-0.2780919906795368,-0.14940933555050312,-1.482824187303649,0.029722264638359287,0.00874707694710318,-0.003176458784820379
0.2,-0.27776241523630324,-0.1493330953417014,-1.482859544095324,0.036269429239715024,0.006406821545099073,-0.0038552188203612296
0.21,-0.2773677419232284,-0.14927925328145797,-1.4829015891776904,0.042741440182837494,0.004264221540490301,-0.00451164989699011
0.22,-0.276908913115024,-0.1492457504438534,-1.482950083619567,0.04910007703467968,0.0023350353795888604,-0.005142399460868736
0.23,-0.2763872175785548,-0.14923039748734024,-1.4830047580574948,0.055314286751429284,0.0006295688104193831,-0.005744736662726461
0.24,-0.2758042220404042,-0.14923092564648147,-1.4830653187846377,0.06135953555671387,-0.0008466162414408392,-0.006316527786325168
0.25,-0.2751617091474846,-0.14924503086673402,-1.483131453540807,0.06721717843860919,-0.0020920392331590307,-0.0068562012300542865
0.26,-0.2744616216176619,-0.1492704115587746,-1.4832028369125494,0.0728738516304793,-0.003108687422361655,-0.0073627047048817245
0.27,-0.2737060123304475,-0.14930480046577335,-1.4832791352778951,0.07832089209598704,-0.0039014521042008386,-0.007835457106769432
0.28,-0.2728970000731644,-0.14934599114109975,-1.4833600112536462,0.08355378692745825,-0.004477614522805391,-0.008274297254151897
0.29,-0.27203673063350037,-0.14939185952834327,-1.4834451276234955,0.08857165464923777,-0.004846380482112016,-0.008679431380270726
0.3,-0.27112734291322543,-0.14944038112271457,-1.4835341507426079,0.09337675966121514,-0.005018462068697735,-0.00905138095851478
0.31,-0.270170939728614,-0.1494896441748123,-1.4836267534285463,0.09797406043564302,-0.005005704458024605,-0.009390932133124336
0.32,-0.2691695629595303,-0.14953785937592112,-1.4837226173596882,0.10237079157074702,-0.004820755468853732,-0.009699087739509463
0.33,-0.2681251727101759,-0.1495833664396478,-1.4838214350107894,0.10657607938928965,-0.004476775329611337,-0.009977022635827953
0.34,-0.26703963014929977,-0.14962463796874956,-1.483922911161386,0.110600590434168,-0.003987184002313883,-0.010226042834986354
0.35000000000000003,-0.26591468370549226,-0.149660280969199,-1.4840267640165967,0.11445621194404977,-0.0033654433564739537,-0.010447548725902705
0.36,-0.264751958303391,-0.14968903634647968,-1.484132725981901,0.11815576318518478,-0.0026248714903679606,-0.010643002504636116
0.37,-0.26355294733808377,-0.14970977669307514,-1.4842405441339355,0.12171273647130702,-0.001778486696369719,-0.010813899788816542
