time,x,y,z,vx,vy,vz
0.0,-0.021621997431612656,-0.32044111412401066,-1.4862731170473928,-0.015944712214013092,-0.000991125655083511,0.009003907230314644
0.01,-0.021654529319383026,-0.32045088431943375,-1.4862338298942697,-0.030105092328162695,-0.00021271967897280462,0.00924640642036481
0.02,-0.021568691524593092,-0.32045834810170537,-1.4862022653104867,-0.04305265138932879,0.00055036999239232,0.009423357523687437
0.03,-0.02137671189015662,-0.3204637236367329,-1.4861776907874504,-0.05481162579125905,0.001296568961803049,0.009534560975553084
0.04,-0.021090335592418137,-0.3204672311779943,-1.486159376761926,-0.06541827106934535,0.0020241317468767763,0.009581906212425755
0.05,-0.020720724298803277,-0.32046908734717483,-1.486146612225113,-0.07491801512527252,0.002731216027727967,0.009568827950743108
0.06,-0.020278382157271062,-0.3204695004667575,-1.4861387168145601,-0.08336305123834559,0.00341594791090476,0.00949981343193888
0.07,-0.019773104373057054,-0.3204686668610659,-1.486135049734739,-0.09081031302944748,0.00407647768712219,0.009380005081543845
0.08,-0.01921394470754344,-0.32046676803814667,-1.4861350159279927,-0.09731978676209584,0.004711027169696793,0.00921491120557972
0.09,-0.018609198743353934,-0.32046396865803556,-1.4861380698846551,-0.10295309939189538,0.0053179271635430325,0.00901014571023094
0.1,-0.01796640020670351,-0.3204604151652246,-1.486143717461741,-0.10777235091687912,0.0058956458592695675,0.008771235336360813
0.11,-0.01729232800553325,-0.3204562349768585,-1.4861515160893897,-0.11183915902719307,0.006442810719398019,0.008503486073381254
0.12,-0.01659302196345699,-0.3204515361380476,-1.4861610737140265,-0.1152138866851029,0.006958224316643439,0.008211911268370056
0.13,-0.01587380551297219,-0.32044640736217944,-1.4861720467555186,-0.11795502452553286,0.007440873707809827,0.007901123722469776
0.14,-0.01513931384966832,-0.3204409183773247,-1.486184137341257,-0.1201187095342208,0.007889936096295638,0.007575329818025216
0.15,-0.01439352626139115,-0.3204351205067423,-1.486197090057551,-0.12175835765676214,0.00830478028990133,0.007238314301786248
0.16,-0.01363980153200424,-0.32042904743184847,-1.4862106884306505,-0.12292439816235848,0.008684963964250786,0.006893493367806337
0.17,-0.01288091546607217,-0.3204227160758279,-1.4862247512987423,-0.12366408876294013,0.009030231791703137,0.006543834101429545
0.18,-0.01211909977607455,-0.3204161275420362,-1.4862391288524543,-0.12402137204333766,0.009340513121771556,0.006191595712339124
0.19,-0.011356081667941546,-0.320409268119645,-1.4862536986751933,-0.12403684290295351,0.009615906634867635,0.005838746661894547
0.2,-0.010593123501086755,-0.3204021103494748,-1.4862683622827237,-0.1237477598949828,0.009856670673717038,0.005487085859881818
0.21,-0.009831062057543452,-0.32039461408678244,-1.4862830420095887,-0.12318807386813824,0.010063213999266588,0.005138240839003268
0.22,-0.009070347044296549,-0.3203867275329262,-1.4862976781137998,-0.12238850369028215,0.010236086324262136,0.00479362631156801
0.23,-0.008311078510707795,-0.3203783882220892,-1.4863122260469135,-0.12137663368120054,0.010375967776357017,0.004454413969101155
0.24,-0.007553042934516076,-0.3203695239577825,-1.486326653912045,-0.12017703285283754,0.010483657647830335,0.004121519929271789
0.25,-0.0067957477769224825,-0.32036005369534776,-1.4863409401298797,-0.1188113921263656,0.010560062788471455,0.0037956118705320036
0.26,-0.006038454356749803,-0.3203498883699476,-1.4863550713245863,-0.11729867125090945,0.010606185477193794,0.0034771219758621633
0.27,-0.005280208925275765,-0.3203389316622723,-1.4863690404564411,-0.11565526771873437,0.010623113013768733,0.0031662962023130785
0.28,-0.004519871864329157,-0.32032708069870097,-1.4863828452051209,-0.11389518145722553,0.010612006391210608,0.0028632216346389564
0.29,-0.003756144969379545,-0.3203142266893582,-1.4863964865804093,-0.11203018553602662,0.010574089819370924,0.0025678583739518848
0.3,-0.0029875967976152225,-0.32030025550131447,-1.4864099677520768,-0.110069998677663,0.01051064097277224,0.0022800696883522598
0.31,-0.0022126860859742743,-0.3202850481666943,-1.4864232930818513,-0.10802245673538959,0.010422981898539931,0.001999647748979199
0.32,-0.0014297832640531708,-0.3202684813269365,-1.4864364673371724,-0.1058936810714103,0.010312469610960835,0.0017263353700877615
0.33,-0.0006371901056360335,-0.3202504276057565,-1.4864494950677698,-0.10368824262066821,0.010180488299119751,0.0014598467610952752
0.34,0.00016684243079467288,-0.3202307559234512,-1.4864623801212722,-0.10140932270633136,0.010028444138750195,0.0011998716584352013
0.35000000000000003,0.0009840981127953903,-0.32020933177533756,-1.486475125278255,-0.09905886511068526,0.009857758655107214,0.0009460910520019763
0.36,0.0018163810158097092,-0.32018601745828906,-1.4864877319940084,-0.09663772148813016,0.00966986170720906,0.0006981856126512444
0.37,0.0026655026939404083,-0.3201606722394379,-1.486500200230876,-0.09414578932676783,0.00946618536947921,0.0004558422763867448
0.38,0.003533270856258007,-0.3201331524745962,-1.4865125283673937,-0.09158214216208847,0.009248158989050036,0.00021875937488052876
0.39,0.004421479462892671,-0.3201033116869583,-1.4865247131718105,-0.08894515198452717,0.00901720604218782,-1.334944008732613e-05
0.4,0.005331900155102921,-0.3200710006230346,-1.486536749828511,-0.08623260284043464,0.008774739782124728,-0.00024075204690928538
0.41000000000000003,0.006266274924002915,-0.3200360672728003,-1.4865486320092405,-0.08344179591667762,0.008522158756049832,-0.0004636953924570409
0.42,0.0072263099259924956,-0.3199983568518972,-1.4865603519813892,-0.08056964676530116,0.008260844234251635,-0.000682403745918292
0.43,0.008213670359928805,-0.3199577117642198,-1.4865719007451008,-0.07761277438529186,0.007992158121684568,-0.0008970774784527961
0.44,0.009229976318651308,-0.31991397154896967,-1.4865832681928182,-0.07456758228196839,0.0077174410725232975,-0.0011078922792167882
0.45,0.010276799529053693,-0.3198669728135167,-1.4865944432858305,-0.07143033172920046,0.007438010719055189,-0.0013149987458577548
0.46,0.011355660897500078,-0.3198165491525607,-1.4866054142431082,-0.06819720742587454,0.007155159705973635,-0.0015185222803338714
