step,simulation_time,real_time,px,py,pz,vx,vy,vz,stiffness
46,0.09200000436976552,0.41658949851989746,2.3933852233426478e-08,1.0193598427576944e-06,123.16691589355469,-4.093675953775744e-10,3.145283500316509e-08,4.125826358795166,3549.364151637836
47,0.09400000446476042,0.42184925079345703,2.428568279810861e-08,1.036730509440531e-06,123.17506408691406,-4.501929939948468e-10,2.917557928583392e-08,5.131330966949463,3584.589971378656
48,0.09600000455975533,0.42772936820983887,2.4589640545968905e-08,1.0532496617088327e-06,123.18518829345703,-5.314355067120857e-10,3.4713174557055027e-08,6.095545768737793,3629.344648821565
49,0.09800000465475023,0.4495522975921631,2.4840737467002327e-08,1.0689390137486043e-06,123.19718933105469,-5.668962521632182e-10,2.6071029779473065e-08,7.0135674476623535,3683.8652303460917
50,0.10000000474974513,0.4552748203277588,2.5034054829120578e-08,1.0838867865459179e-06,123.21098327636719,-4.370821482524434e-10,4.307906920075766e-08,7.8826212882995605,3748.589909041437
51,0.10200000484474003,0.4605133533477783,2.5168592543423074e-08,1.0981063951476244e-06,123.2264633178711,-5.056176033413351e-10,3.623051725298865e-08,8.698781967163086,3823.9890557620815
52,0.10400000493973494,0.4653356075286865,2.5242552936788343e-08,1.1116483165096724e-06,123.24351501464844,-7.900077814149142e-10,5.946127146216895e-08,9.456849098205566,3910.633576642336
53,0.10600000503472984,0.47100019454956055,2.5255225466480624e-08,1.1245467703702161e-06,123.26201629638672,-5.898026511630405e-10,2.756422290417504e-08,10.155366897583008,4009.197069064075
54,0.10800000512972474,0.4765293598175049,2.5206031040170274e-08,1.1367499155312544e-06,123.28185272216797,-5.279278125769338e-10,3.342816867757392e-08,10.793694496154785,4120.545809966352
55,0.11000000522471964,0.48131561279296875,2.5091248190278748e-08,1.1482742365842569e-06,123.30290222167969,-1.208193323165574e-09,1.1136286559576547e-07,11.370431900024414,4245.673329224267
56,0.11200000531971455,0.48700475692749023,2.4905551399001524e-08,1.1591166639846051e-06,123.32503509521484,-5.503588695887629e-10,3.133472148419969e-08,11.8846435546875,4385.707418566312
57,0.11400000541470945,0.5081639289855957,2.4647388130460968e-08,1.1693194892359315e-06,123.34813690185547,-5.186334695039818e-10,3.71564645718081e-08,12.336404800415039,4542.076088876329
58,0.11600000550970435,0.5132143497467041,2.4315882640735254e-08,1.178868501483521e-06,123.37207794189453,-6.070526303858514e-10,3.781272184255613e-08,12.724815368652344,4716.342001980706
59,0.11800000560469925,0.5188703536987305,2.3908178548026626e-08,1.1878227041961509e-06,123.396728515625,-8.285498953597425e-10,5.5437642032529766e-08,13.049474716186523,4910.319712823646
60,0.12000000569969416,0.5248591899871826,2.342503258034867e-08,1.1961900554524618e-06,123.42195892333984,-5.969553185103393e-10,3.567717143937443e-08,13.310457229614258,5126.109898871776
61,0.12200000579468906,0.5298066139221191,2.2866187165959673e-08,1.2039653256579186e-06,123.44764709472656,-5.648083112319568e-10,3.7284280551830307e-08,13.508864402770996,5366.213566301263
62,0.12400000588968396,0.5347304344177246,2.2231551710660824e-08,1.2111883052057237e-06,123.47366333007812,-6.798579477163003e-10,3.8721605477576304e-08,13.644183158874512,5633.4505943861905
63,0.12600000598467886,0.5401451587677002,2.1519680259984852e-08,1.2178835504528251e-06,123.49988555908203,-8.260946926519352e-10,8.754540203881334e-09,13.71750545501709,5931.160662392177
64,0.12800000607967377,0.5455641746520996,2.0729610028524803e-08,1.2240798241691664e-06,123.52619934082031,-6.308679689759344e-10,2.7824876625004435e-08,13.730117797851562,6263.312593362343
65,0.13000000617466867,0.5667920112609863,1.986180286905892e-08,1.2298166893742746e-06,123.5524673461914,-6.205251312785265e-10,3.898953693237672e-08,13.682252883911133,6634.188597471837
66,0.13200000626966357,0.5722923278808594,1.8916585631245653e-08,1.2350544693617849e-06,123.57857513427734,-6.410214581364926e-10,4.07742852814863e-08,13.57580280303955,7049.045118140452
67,0.13400000636465847,0.5784363746643066,1.7895315451710303e-08,1.2399283377817483e-06,123.60440826416016,-6.718186007503846e-10,3.477880383684351e-08,13.412576675415039,7513.974248592633
68,0.13600000645965338,0.5837652683258057,1.679974381829652e-08,1.2443941841411288e-06,123.6298599243164,-2.941542287526744e-10,6.206062863611805e-08,13.194378852844238,8036.184579487927
69,0.13800000655464828,0.5893917083740234,1.56281032559491e-08,1.2484832723202999e-06,123.65481567382812,-6.689308551521833e-10,2.3963533379856017e-08,12.923008918762207,8623.851911468813
70,0.14000000664964318,0.5956282615661621,1.4378806589832038e-08,1.2522467613962363e-06,123.67918395996094,-6.085631998331564e-10,3.4522521730195876e-08,12.601181983947754,9287.001540832049
71,0.14200000674463809,0.6005189418792725,1.3051296932076184e-08,1.2557223953990615e-06,123.7028579711914,-6.453099721248634e-10,3.253576963402338e-08,12.230631828308105,10036.814612442433
72,0.144000006839633,0.6058011054992676,1.1644917918829378e-08,1.2588740219143801e-06,123.72573852539062,-6.250254203088446e-10,3.4316887109753225e-08,11.813924789428711,10886.292713213297
73,0.1460000069346279,0.626622200012207,1.0158331953391553e-08,1.2617121001312626e-06,123.74773406982422,-6.147107822762621e-10,3.1808959022328054e-08,11.35413932800293,11850.477589014163
74,0.1480000070296228,0.6317243576049805,8.5892528645104e-09,1.2642991578104557e-06,123.76876831054688,-6.178025313552382e-10,3.238522694459789e-08,10.854742050170898,12947.06638920588
75,0.1500000071246177,0.6368696689605713,6.935682250741593e-09,1.2666774864555919e-06,123.78877258300781,-6.431029042630598e-10,3.770805889757867e-08,10.318754196166992,14196.41160017665
76,0.1520000072196126,0.6427514553070068,5.196623575898229e-09,1.268838218493329e-06,123.80765533447266,-6.531717389179903e-10,3.199454923219491e-08,9.748397827148438,15619.09932380451
77,0.1540000073146075,0.6476516723632812,3.371753987124748e-09,1.2708051144727506e-06,123.82537078857422,-5.332085883935633e-10,3.972357021098105e-08,9.148365020751953,17239.995351955306
78,0.1560000074096024,0.6528265476226807,1.4610792575808773e-09,1.2725423630399746e-06,123.84185791015625,-5.90610726991514e-10,3.135658488417903e-08,8.52189826965332,19083.056099732858
79,0.1580000075045973,0.6582643985748291,-5.35584909755471e-10,1.2740758847940015e-06,123.85706329345703,-6.431697396891423e-10,3.6103408262988523e-08,7.87274694442749,21170.34718182317
80,0.1600000075995922,0.6630074977874756,-2.6181177226192176e-09,1.2754320550811826e-06,123.8709487915039,-5.893465715445245e-10,3.7144307185599246e-08,7.206108570098877,23519.59612218767
81,0.1620000076945871,0.6845273971557617,-4.785779772475962e-09,1.2765771089107147e-06,123.88349151611328,-5.312238982035922e-10,4.050285440371226e-08,6.527348518371582,26139.791014433828
82,0.16400000778958201,0.6898190975189209,-7.038490679178722e-09,1.2775427649103221e-06,123.89469909667969,-6.469599855840613e-10,2.547906596817029e-08,5.857829570770264,29029.567730282964
83,0.16600000788457692,0.6957354545593262,-9.375339615758094e-09,1.2783712008967996e-06,123.90458679199219,-4.656231511468434e-10,2.3176706775984712e-08,5.199126720428467,32166.85256837892
84,0.16800000797957182,0.7004704475402832,-1.1794679899423954e-08,1.2790704886356252e-06,123.91316986083984,-6.143022757143513e-10,3.247787105919997e-08,4.549884796142578,35496.90770221772
85,0.17000000807456672,0.7068338394165039,-1.4294050387775314e-08,1.2796175496987416e-06,123.92047882080078,-7.819253022844919e-10,5.427947158409552e-08,3.9091200828552246,38928.74114441417
86,0.17200000816956162,0.7119219303131104,-1.687183015519622e-08,1.2800077229258022e-06,123.92652130126953,-6.032223609508947e-10,3.50758497802417e-08,3.275641441345215,42310.50740375123
87,0.17400000826455653,0.7166433334350586,-1.952779626890333e-08,1.2802680657841847e-06,123.93130493164062,-1.0753470336410942e-09,9.296434200223302e-08,2.6498756408691406,45435.20565371025
88,0.17600000835955143,0.7221040725708008,-2.226156503581933e-08,1.2804388234144426e-06,123.93484497070312,-5.755125265238803e-10,2.9129209266898215e-08,2.0324058532714844,48061.910789932714
89,0.17800000845454633,0.7419674396514893,-2.5071770437534724e-08,1.2805911637769896e-06,123.93716430664062,-6.284143205803616e-10,3.2862303100955614e-08,1.4247862100601196,49954.01398601399
90,0.18000000854954123,0.7477982044219971,-2.795752251927297e-08,1.2806872291548643e-06,123.93827819824219,-5.848120321338968e-10,3.0632662628704566e-08,0.828116238117218,50916.69693769799
91,0.18200000864453614,0.7532806396484375,-3.091740907734675e-08,1.2807544180759578e-06,123.9382095336914,-2.103402868547377e-10,7.47109609733343e-08,0.24423597753047943,50856.2816084377
92,0.18400000873953104,0.7587490081787109,-3.394927006183934e-08,1.2808068277081475e-06,123.93699645996094,-6.131441465662135e-10,3.4891364464328944e-08,-0.3246215283870697,49812.09917355372
93,0.18600000883452594,0.7633800506591797,-3.7051282930633533e-08,1.2808428664357052e-06,123.93466186523438,-5.887656473468894e-10,3.264034731387255e-08,-0.8775724172592163,47918.62062111801
94,0.18800000892952085,0.7681319713592529,-4.022320254648548e-08,1.2808703786504338e-06,123.93123626708984,-5.480725873141523e-10,2.1192809285253134e-08,-1.4122226238250732,45387.0921284857
95,0.19000000902451575,0.7730712890625,-4.346573234670359e-08,1.2808884548576316e-06,123.92676544189453,-5.999106766907403e-10,3.5600599801455246e-08,-1.926137924194336,42459.53725921849
96,0.19200000911951065,0.7788214683532715,-4.6780357365605596e-08,1.2809306326744263e-06,123.9212875366211,-5.858021290272575e-10,3.2956993578636684e-08,-2.418071985244751,39349.678261756606
97,0.19400000921450555,0.8002591133117676,-5.0167614062957e-08,1.2810289717890555e-06,123.91485595703125,-5.612811326827227e-10,3.235898660136627e-08,-2.8864619731903076,36233.786962239334
98,0.19600000930950046,0.8058102130889893,-5.362698018984702e-08,1.2812012073482038e-06,123.90750885009766,-6.653819717428178e-10,2.952403654887803e-08,-3.32987380027771,33228.089930226546
99,0.19800000940449536,0.8112125396728516,-5.715573081488401e-08,1.2814214187528705e-06,123.89930725097656,-5.076385423130603e-10,2.30627765773761e-08,-3.7461729049682617,30411.928098391672
100,0.20000000949949026,0.8160786628723145,-6.075347869227699e-08,1.2816152548111859e-06,123.89029693603516,-6.381015160705772e-10,3.754823296731047e-08,-4.135108947753906,27821.485467003244
101,0.20200000959448516,0.8216891288757324,-6.441965183512366e-08,1.2818385357604711e-06,123.88053894042969,-5.50899936779814e-10,3.904528966813814e-08,-4.494388580322266,25471.797147385103
102,0.20400000968948007,0.8268787860870361,-6.815331943244018e-08,1.2820594292861642e-06,123.8700942993164,-5.963334825942468e-10,3.115325242220024e-08,-4.823245525360107,23360.07363895113
103,0.20600000978447497,0.8315362930297852,-7.195453122221807e-08,1.2822841881643399e-06,123.85902404785156,-6.165822852288727e-10,3.054817199199533e-08,-5.1216630935668945,21473.218436873747
104,0.20800000987946987,0.8365147113800049,-7.58233369424488e-08,1.282509174416191e-06,123.8473892211914,-6.386345341446997e-10,3.479292587371674e-08,-5.388103008270264,19792.95479501257
105,0.21000000997446477,0.8569514751434326,-7.975879157129384e-08,1.2826751571992645e-06,123.83525085449219,-6.082895853687376e-10,3.5884642812789025e-08,-5.622805118560791,18299.093738140415
106,0.21200001006945968,0.8621759414672852,-8.376002114118819e-08,1.2827727005060297e-06,123.82268524169922,-6.151406606313969e-10,3.336283427302078e-08,-5.82476282119751,16972.979099749195
107,0.21400001016445458,0.8673460483551025,-8.782580351862634e-08,1.2827804312109947e-06,123.80973815917969,-6.116445683268523e-10,3.591605590713698e-08,-5.994736194610596,15793.68227972486
108,0.21600001025944948,0.8731904029846191,-9.195552763685555e-08,1.2826973261326202e-06,123.7964859008789,-6.334930913176606e-10,3.455723174283776e-08,-6.134697914123535,14745.036351821413
109,0.21800001035444438,0.8787076473236084,-9.614821294690046e-08,1.2824621080653742e-06,123.7829818725586,-9.715644955221592e-10,6.957269960139456e-08,-6.243335247039795,13810.636783502201
110,0.2200000104494393,0.8835902214050293,-1.0040377418363278e-07,1.2821338941648719e-06,123.769287109375,-6.466854829412227e-10,3.668278480972731e-08,-6.3223557472229,12976.683576666892
111,0.2220000105444342,0.8899238109588623,-1.0472184186482991e-07,1.2817272363463417e-06,123.75546264648438,-6.752863823678013e-10,3.905111611857137e-08,-6.370668888092041,12231.114718751982
112,0.2240000106394291,0.8951132297515869,-1.0910181202916647e-07,1.2812583918275777e-06,123.74156951904297,-1.847065035642803e-11,1.0309400266805824e-07,-6.38934326171875,11563.44302886777
113,0.226000010734424,0.9175906181335449,-1.1354239148886336e-07,1.2807242910639616e-06,123.72767639160156,1.6056983520584822e-10,1.270903737804474e-07,-6.378406047821045,10964.891870380898
114,0.2280000108294189,0.9231791496276855,-1.1804157651340574e-07,1.280147898796713e-06,123.71382904052734,-6.67613908600373e-10,3.640418455574945e-08,-6.339165210723877,10426.946776591432
115,0.2300000109244138,0.9281272888183594,-1.2259764048394572e-07,1.2795547945643193e-06,123.70008087158203,-7.142254565550843e-10,3.251379254720632e-08,-6.272164821624756,9942.647524293114
116,0.2320000110194087,0.9390008449554443,-1.2720873598937033e-07,1.2789756738129654e-06,123.68649291992188,-7.099113519259959e-10,3.5665877362589526e-08,-6.177798748016357,9506.256986544433
117,0.2340000111144036,0.9442243576049805,-1.3187612069032184e-07,1.278377112612361e-06,123.6731185913086,-7.332301987794665e-10,3.444660734430727e-08,-6.057305335998535,9112.586426023481
118,0.2360000112093985,0.949531078338623,-1.3660228148637543e-07,1.2777189795087907e-06,123.66001892089844,-7.20492110417581e-10,3.646455226657963e-08,-5.90864372253418,8757.375953505267
119,0.2380000113043934,0.9556972980499268,-1.4138960580112325e-07,1.276951934414683e-06,123.6472396850586,-7.555591707841813e-10,3.8170227867340145e-08,-5.734442234039307,8436.561380486844
120,0.2400000113993883,0.9613676071166992,-1.4624008315422543e-07,1.2760544905177085e-06,123.63482666015625,-9.064583528228809e-10,6.267247165681056e-09,-5.536220073699951,8146.671510031679
121,0.24200001149438322,0.9825890064239502,-1.5115510620944406e-07,1.275033696401806e-06,123.62285614013672,-7.654367695231201e-10,3.56421345770741e-08,-5.3080244064331055,7885.37983196713
122,0.24400001158937812,0.9881947040557861,-1.5613552761806204e-07,1.2738909163090284e-06,123.61135864257812,-7.555440717510464e-10,4.395950625735168e-08,-5.056761264801025,7649.722286122239
123,0.24600001168437302,0.9936718940734863,-1.6118094947614736e-07,1.27268231153721e-06,123.60039520263672,-6.989290257664038e-10,4.610502202240241e-08,-4.78440523147583,7437.766731581281
124,0.24800001177936792,0.998866081237793,-1.6629111598831514e-07,1.2714174317807192e-06,123.59000396728516,-7.411341540475291e-10,4.001883979753984e-08,-4.493916988372803,7247.438158759981
125,0.2500000118743628,1.0052261352539062,-1.714651034490089e-07,1.2700309071078664e-06,123.5802001953125,-6.891415216259134e-10,4.5069374010608954e-08,-4.188442230224609,7076.589543203082
126,0.25200001196935773,1.0110609531402588,-1.767039208289134e-07,1.2684972716670018e-06,123.57102966308594,-8.202313828142849e-10,5.003602154829423e-08,-3.868591070175171,6923.910396323951
127,0.25400001206435263,1.0169687271118164,-1.820052659695648e-07,1.266812205358292e-06,123.56250762939453,-7.808577118240123e-10,4.25667892045567e-08,-3.537086009979248,6787.817769096764
128,0.25600001215934753,1.022714376449585,-1.8736668039309734e-07,1.2650142480197246e-06,123.5546646118164,-7.677097846325864e-10,4.310982859578871e-08,-3.195298910140991,6667.212195585667
129,0.25800001225434244,1.0453369617462158,-1.9278675722489425e-07,1.2631148820219096e-06,123.54751586914062,-9.21190346225842e-10,6.38551185261349e-08,-2.845263957977295,6560.956832329829
130,0.26000001234933734,1.0501582622528076,-1.9826714492410247e-07,1.2610738622242934e-06,123.54106903076172,-8.173867138694391e-10,4.334127723382153e-08,-2.489226818084717,6467.997384261977
131,0.26200001244433224,1.0557231903076172,-2.0380704768285796e-07,1.2589085827130475e-06,123.53534698486328,-7.078435060314803e-10,4.5194862963171545e-08,-2.127863645553589,6387.668217721771
132,0.26400001253932714,1.0612094402313232,-2.094051581025269e-07,1.2566631539812079e-06,123.53034973144531,-9.016399293848565e-10,3.3324194959050146e-08,-1.7634811401367188,6319.128759583251
133,0.26600001263432205,1.0659141540527344,-2.150622862018281e-07,1.2543175671453355e-06,123.52607727050781,-8.023357533915032e-10,4.672981646081098e-08,-1.3977596759796143,6261.68586455425
134,0.26800001272931695,1.0713741779327393,-2.20778957782386e-07,1.2519041092673433e-06,123.52253723144531,-8.628782133257573e-10,4.3243520764235654e-08,-1.0317665338516235,6214.875555841979
135,0.27000001282431185,1.077465295791626,-2.2655441966890066e-07,1.2493527492551948e-06,123.51972961425781,-8.2679507684702e-10,4.7663544222587007e-08,-0.6669622659683228,6178.244858735345
136,0.27200001291930676,1.0821406841278076,-2.3238753499299492e-07,1.2466456382753677e-06,123.51764678955078,-8.203693280250945e-10,4.3771194668806856e-08,-0.3051407039165497,6151.348227527149
137,0.27400001301430166,1.1042816638946533,-2.3827885797800263e-07,1.2437573104762123e-06,123.51628875732422,-8.303288057120994e-10,4.749261606207256e-08,0.052596621215343475,6133.936998107717
138,0.27600001310929656,1.1095678806304932,-2.4423027866760094e-07,1.240663550561294e-06,123.51564025878906,-7.564084913980196e-10,3.371034296151265e-08,0.404231995344162,6125.657371530204
139,0.27800001320429146,1.1144137382507324,-2.502441986962367e-07,1.23740142043971e-06,123.51568603515625,-8.987544042327045e-10,5.048509521543565e-08,0.7483996152877808,6126.241082488963
140,0.28000001329928637,1.1195220947265625,-2.5632249389673234e-07,1.2339662589511136e-06,123.51641082763672,-9.059246686149436e-10,5.033622940686655e-08,1.0841094255447388,6135.498019754736
141,0.28200001339428127,1.1250579357147217,-2.624656190164387e-07,1.2303105449973373e-06,123.51779174804688,-8.805015605517497e-10,4.100335360135432e-08,1.4098896980285645,6153.2125697878455
142,0.28400001348927617,1.1298961639404297,-2.6867562041843485e-07,1.22640039990074e-06,123.51981353759766,-8.443427068627329e-10,5.246406686865157e-08,1.725233793258667,6179.333536243492
143,0.2860000135842711,1.134552001953125,-2.7495252652443014e-07,1.2222852774357307e-06,123.5224609375,-1.3050605041087238e-09,8.689853814303206e-08,2.02885365486145,6213.874416057219
144,0.288000013679266,1.1405746936798096,-2.8129468887527764e-07,1.2180283874840825e-06,123.52569580078125,-9.184017990548909e-10,5.463974162012164e-08,2.318859577178955,6256.607778895124
145,0.2900000137742609,1.163823127746582,-2.8770031690328324e-07,1.2136007399021764e-06,123.52949523925781,-9.234548126180187e-10,5.5336261794991515e-08,2.5950868129730225,6307.556020668454
146,0.2920000138692558,1.1690857410430908,-2.9416830216177914e-07,1.2090338259440614e-06,123.5338363647461,-8.575291587931133e-10,4.864347857846951e-08,2.856424570083618,6366.793140442669
147,0.2940000139642507,1.1738550662994385,-3.006969393481995e-07,1.2043263950545224e-06,123.53868865966797,-8.726812050774413e-10,5.4440281616052744e-08,3.1021738052368164,6434.336307984854
148,0.2960000140592456,1.1792266368865967,-3.0728494948562e-07,1.1994901569778449e-06,123.54401397705078,-1.1498297869394491e-09,8.115916472206663e-08,3.3310911655426025,6510.132752772011
149,0.2980000141542405,1.1914093494415283,-3.139322188872029e-07,1.194521701108897e-06,123.5497817993164,-8.946298146739196e-10,5.714933237754849e-08,3.542729616165161,6594.268013744294
150,0.3000000142492354,1.1971876621246338,-3.206393159871368e-07,1.189432055070938e-06,123.55594635009766,-9.86216996956557e-10,5.480515596900659e-08,3.735994338989258,6686.628230685226
151,0.3020000143442303,1.2026562690734863,-3.274062692071311e-07,1.1842586218335782e-06,123.5624771118164,-7.052155526210413e-10,8.20089098851895e-08,3.911649703979492,6787.340031319831
