step,simulation_time,real_time,px,py,pz,vx,vy,vz,stiffness
44,0.08800000417977571,0.3006443977355957,1.5689066046320477e-08,6.70854660711484e-07,122.57335662841797,-2.304570978495235e-10,2.411869814977763e-08,-10.218226432800293,5516.187109540485
45,0.09000000427477062,0.3053913116455078,1.605469179821739e-08,6.862339319013699e-07,122.55209350585938,-2.483523942053978e-10,2.4073491644571732e-08,-9.348184585571289,5434.959559561675
46,0.09200000436976552,0.3102071285247803,1.6384424483817384e-08,7.010527269812883e-07,122.53258514404297,-2.875839288929427e-10,2.260389564412435e-08,-8.460188865661621,5362.511565349307
47,0.09400000446476042,0.31536293029785156,1.6676132474913175e-08,7.153199703680002e-07,122.51487731933594,-3.3780966912644317e-10,2.2958172252174336e-08,-7.555692195892334,5298.402505356848
48,0.09600000455975533,0.3203728199005127,1.6929774915297457e-08,7.290361736522755e-07,122.49898529052734,-3.594351483116043e-10,2.604826399021931e-08,-6.635868072509766,5242.158602027244
49,0.09800000465475023,0.33944010734558105,1.7145589836786712e-08,7.4220054102625e-07,122.48495483398438,-2.95219793056134e-10,2.589505676553472e-08,-5.699151515960693,5193.486292447972
50,0.10000000474974513,0.34418201446533203,1.7322880907499894e-08,7.547811833319429e-07,122.47281646728516,-3.525553182726071e-10,2.737573190358944e-08,-4.740418434143066,5152.101133443856
51,0.10200000484474003,0.3497006893157959,1.745881128556448e-08,7.667640034014767e-07,122.4627456665039,-2.9971738979561735e-10,2.7876353669853415e-08,-3.692005157470703,5118.262567358454
52,0.10400000493973494,0.35428452491760254,1.755056366903318e-08,7.781570730003295e-07,122.45487976074219,-3.812812288117584e-10,2.2892503892535387e-08,-2.57344651222229,5092.140192467625
53,0.10600000503472984,0.3588099479675293,1.7595223056332543e-08,7.889476592026767e-07,122.44933319091797,-4.682532139810291e-10,2.4350329752564903e-08,-1.4034068584442139,5073.879971391225
54,0.10800000512972474,0.36472201347351074,1.7589767864478745e-08,7.991826009856595e-07,122.4461898803711,-4.413583387652409e-10,2.7050559125996188e-08,-0.19842398166656494,5063.589696131373
55,0.11000000522471964,0.36992692947387695,1.7533496432520224e-08,8.088488243629399e-07,122.44549560546875,-3.5572861323274196e-10,3.199473397330621e-08,1.0261244773864746,5061.322469223275
56,0.11200000531971455,0.3746161460876465,1.7425513476609922e-08,8.179048336387496e-07,122.447265625,-4.876963832778358e-10,3.5595387970488446e-08,2.257150173187256,5067.106666798026
57,0.11400000541470945,0.39142465591430664,1.726270326685153e-08,8.263922381956945e-07,122.45150756835938,-5.168639960473342e-10,2.3646768099183646e-08,3.4845948219299316,5081.022751296617
58,0.11600000550970435,0.3968844413757324,1.7042413702483827e-08,8.34289721751702e-07,122.45819854736328,-4.883360382734736e-10,3.5448543656002585e-08,4.698197364807129,5103.129169085146
59,0.11800000560469925,0.40192079544067383,1.676147576290532e-08,8.415530032834795e-07,122.46730041503906,-5.55739398944155e-10,2.6299527888795637e-08,5.8897199630737305,5133.511607944905
60,0.12000000569969416,0.4070453643798828,1.6415645731626682e-08,8.482320481562056e-07,122.478759765625,-5.150736503978237e-10,3.004436521791831e-08,7.052547931671143,5172.281780790234
61,0.12200000579468906,0.4119718074798584,1.600369081700137e-08,8.543141802874743e-07,122.49251556396484,-5.838055594509228e-10,3.919335256341583e-08,8.181246757507324,5219.601958645186
62,0.12400000588968396,0.4171738624572754,1.5523589524946146e-08,8.597533565080084e-07,122.50849151611328,-5.577954764746096e-10,3.02629814541433e-08,9.269576072692871,5275.657915386628
63,0.12600000598467886,0.4220128059387207,1.497545909501241e-08,8.645941989016137e-07,122.52659606933594,-5.783721279684073e-10,3.175823337642214e-08,10.311502456665039,5340.655922910783
64,0.12800000607967377,0.4271843433380127,1.4359247124673402e-08,8.688538173373672e-07,122.5467300415039,-3.969244932733318e-10,4.833207967180897e-08,11.303550720214844,5414.8469276566175
65,0.13000000617466867,0.44410157203674316,1.3673483678644516e-08,8.72570581123e-07,122.56879425048828,-5.238576239463555e-10,3.589200048281782e-08,12.243152618408203,5498.554370660209
66,0.13200000626966357,0.44957494735717773,1.2918890845980968e-08,8.757286877880688e-07,122.59268188476562,-5.438385297651394e-10,3.49277549105409e-08,13.12829875946045,5592.146912680896
67,0.13400000636465847,0.4551060199737549,1.2093915202626704e-08,8.78373668911081e-07,122.6182861328125,-5.991646068181922e-10,3.498395528822584e-08,13.957191467285156,5696.068752422615
68,0.13600000645965338,0.45981550216674805,1.1197510474403316e-08,8.805106403997343e-07,122.64547729492188,-6.206801739239154e-10,3.3421432732438916e-08,14.72731876373291,5810.745630585338
69,0.13800000655464828,0.4652445316314697,1.0228456304162137e-08,8.821314736451313e-07,122.67415618896484,-5.984591711083453e-10,3.7576825206997455e-08,15.438660621643066,5936.808832610942
70,0.14000000664964318,0.4700441360473633,9.183296789672113e-09,8.833013112052868e-07,122.70419311523438,-6.556757914388811e-10,2.8109845118251542e-08,16.08892250061035,6074.842355164472
71,0.14200000674463809,0.4746580123901367,8.058605338590041e-09,8.840090686135227e-07,122.73546600341797,-5.959039928171705e-10,3.5646685603296646e-08,16.67740249633789,6225.545182199467
72,0.144000006839633,0.4794003963470459,6.851355038861584e-09,8.842525289765035e-07,122.76785278320312,-5.724897778058846e-10,3.6948978987538794e-08,17.204118728637695,6389.705042674518
73,0.1460000069346279,0.49660611152648926,5.55879520192093e-09,8.840194141157554e-07,122.80122375488281,-6.158306087300502e-10,3.956577643293713e-08,17.6679630279541,6568.162439659796
74,0.1480000070296228,0.501976728439331,4.178918544539556e-09,8.833259244056535e-07,122.83545684814453,-6.345459158119127e-10,4.238934536715533e-08,18.069120407104492,6761.8935480690225
75,0.1500000071246177,0.5066592693328857,2.7087092568933713e-09,8.821945698400668e-07,122.87042999267578,-6.719902412299916e-10,3.4673107052185514e-08,18.407794952392578,6971.981049335439
76,0.1520000072196126,0.5112452507019043,1.1463875404515989e-09,8.806707114672463e-07,122.90602111816406,-5.438690608983165e-10,4.544099851955252e-08,18.683639526367188,7199.621042022453
77,0.1540000073146075,0.517242431640625,-5.0767279269337e-10,8.787433785073517e-07,122.94209289550781,-6.411540742767841e-10,3.4863049336308904e-08,18.89662742614746,7446.022063294438
78,0.1560000074096024,0.5225856304168701,-2.254273212543012e-09,8.764164363128657e-07,122.97853088378906,-6.453521605997992e-10,3.800402836873218e-08,19.047887802124023,7712.6612482380115
79,0.1580000075045973,0.5271480083465576,-4.094947048116637e-09,8.737257530810894e-07,123.01520538330078,-6.439054289764101e-10,3.738533038699643e-08,19.137935638427734,8001.034931746587
80,0.1600000075995922,0.5324821472167969,-6.028917809430823e-09,8.706425091986603e-07,123.05199432373047,-6.290051812740671e-10,3.763868150485905e-08,19.16740608215332,8312.81814728914
81,0.1620000076945871,0.5541918277740479,-8.056435518710714e-09,8.671559612594137e-07,123.08878326416016,-6.6297634049306e-10,3.3978551527980017e-08,19.137548446655273,8649.885688818627
82,0.16400000778958201,0.5589663982391357,-1.017892525823072e-08,8.633237484900746e-07,123.12545013427734,-6.158558663038605e-10,3.80156386370345e-08,19.049541473388672,9014.179170135389
83,0.16600000788457692,0.5638728141784668,-1.2396911941436883e-08,8.591547384639853e-07,123.1618881225586,-6.440259436857332e-10,3.898613343267243e-08,18.904565811157227,9407.924491718417
84,0.16800000797957182,0.5686018466949463,-1.471085298021535e-08,8.546890057914425e-07,123.19796752929688,-6.61327992368399e-10,3.372574397531025e-08,18.703479766845703,9833.21915686837
85,0.17000000807456672,0.5731716156005859,-1.712234976025684e-08,8.499293926433893e-07,123.23359680175781,-6.920536366195051e-10,3.9563648357443526e-08,18.448984146118164,10292.706183710226
86,0.17200000816956162,0.5785820484161377,-1.963237750146618e-08,8.449172810287564e-07,123.26866149902344,-6.509858763159571e-10,3.4819713334854896e-08,18.141977310180664,10788.85987581809
87,0.17400000826455653,0.5839633941650391,-2.2240929098416018e-08,8.397222472922294e-07,123.30305480957031,-4.972013356585592e-10,4.951877130565663e-08,17.784311294555664,11324.288343828439
88,0.17600000835955143,0.5888271331787109,-2.4947279797515876e-08,8.343454283021856e-07,123.33668518066406,-6.233273341926804e-10,3.536526094194414e-08,17.37793731689453,11901.849585782385
89,0.17800000845454633,0.6056792736053467,-2.7753296549803963e-08,8.28783925044263e-07,123.36945343017578,-7.641577925987519e-10,2.6308025979915328e-08,16.924854278564453,12524.235763943847
90,0.18000000854954123,0.6115045547485352,-3.066070775048502e-08,8.230896924033004e-07,123.4012680053711,-6.567494881259961e-10,3.3368266372235666e-08,16.427038192749023,13194.118440798842
91,0.18200000864453614,0.6176962852478027,-3.3670286114784176e-08,8.172219736479747e-07,123.43204498291016,-6.801617602469889e-10,3.1714296966356414e-08,15.886859893798828,13914.066956133589
92,0.18400000873953104,0.622875452041626,-3.678328397427322e-08,8.11221070762258e-07,123.46170043945312,-6.330991841885236e-10,3.310631768727035e-08,15.306633949279785,14686.231917992063
93,0.18600000883452594,0.6274676322937012,-4.0000671219786454e-08,8.050769224610121e-07,123.49015045166016,-6.272313779476235e-10,3.6509590017885785e-08,14.688385009765625,15512.087463996502
94,0.18800000892952085,0.6322987079620361,-4.332362379955157e-08,7.988396077962534e-07,123.51732635498047,-6.642289496205933e-10,3.281765259544045e-08,14.035252571105957,16392.616149543435
95,0.19000000902451575,0.637242317199707,-4.675298015399676e-08,7.925020213406242e-07,123.54316711425781,-6.117197859367707e-10,3.593532937884447e-08,13.349371910095215,17327.893268647666
96,0.19200000911951065,0.6426279544830322,-5.0289688857674264e-08,7.860685968807957e-07,123.56759643554688,-5.784056011925998e-10,4.2003517108923916e-08,12.633163452148438,18315.819522096794
97,0.19400000921450555,0.6590487957000732,-5.3934098076524606e-08,7.795745773364615e-07,123.59056854248047,-6.479362046896142e-10,3.318809405072898e-08,11.889829635620117,19353.409267934752
98,0.19600000930950046,0.6643328666687012,-5.76852841049913e-08,7.730212132628367e-07,123.61203002929688,-6.941725527731535e-10,2.9706271220675262e-08,11.12253189086914,20434.921053677142
99,0.19800000940449536,0.6688177585601807,-6.15425150840565e-08,7.664872327950434e-07,123.63192749023438,-6.32820351675889e-10,3.598088582634773e-08,10.333422660827637,21551.499182903834
100,0.20000000949949026,0.6740608215332031,-6.550460085463783e-08,7.599508649036579e-07,123.65023040771484,-6.563867227526998e-10,3.58701512936932e-08,9.526205062866211,22692.044208157775
101,0.20200000959448516,0.6787543296813965,-6.957064613288821e-08,7.534350743299001e-07,123.66690063476562,-5.369146238720646e-10,4.3051002762695134e-08,8.704154968261719,23841.214851898207
102,0.20400000968948007,0.6840691566467285,-7.374048749397843e-08,7.469217280231533e-07,123.68191528320312,-6.294061938305617e-10,3.450749375133455e-08,7.870139122009277,24980.646364563603
103,0.20600000978447497,0.6888227462768555,-7.801418888675471e-08,7.404305506497622e-07,123.69525146484375,-5.653496559787641e-10,4.0488426833462654e-08,7.0296173095703125,26088.081562262236
104,0.20800000987946987,0.6933853626251221,-8.23916224135246e-08,7.339679086726392e-07,123.7069091796875,-6.359858195637003e-10,3.4066317766701104e-08,6.191764831542969,27139.809403197723
105,0.21000000997446477,0.7105510234832764,-8.687212726954385e-08,7.275247071447666e-07,123.7169189453125,-6.269764152300183e-10,3.015952998453031e-08,5.370320796966553,28112.955889587316
106,0.21200001006945968,0.716156005859375,-9.145438895075131e-08,7.211111210381205e-07,123.72531127929688,-6.203310087826708e-10,3.381128266255473e-08,4.564992904663086,28984.307016060862
107,0.21400001016445458,0.7209417819976807,-9.613766138727442e-08,7.14696057002584e-07,123.73211669921875,-6.386190465335062e-10,3.217760635720879e-08,3.7745065689086914,29731.575698017226
108,0.21600001025944948,0.7258989810943604,-1.0092175273257453e-07,7.083079935910064e-07,123.73735809326172,-6.387605999691459e-10,3.702069761857274e-08,2.9979748725891113,30333.90510453835
109,0.21800001035444438,0.7309989929199219,-1.0580652087810449e-07,7.019240797490056e-07,123.7410659790039,-6.244956773926447e-10,3.4336014920199887e-08,2.2354159355163574,30774.960538519073
110,0.2200000104494393,0.7368988990783691,-1.107920155618558e-07,6.955655180718168e-07,123.7432632446289,-7.32291283167541e-10,5.0194991274565837e-08,1.4864877462387085,31042.431602136585
111,0.2220000105444342,0.741652250289917,-1.1587850679006806e-07,6.892645956213528e-07,123.74398040771484,-6.430015409009116e-10,3.60350043138169e-08,0.7517049312591553,31130.74042913779
112,0.2240000106394291,0.7466480731964111,-1.2106571034564695e-07,6.830298389104428e-07,123.74324798583984,-4.0041459037354343e-10,6.189222290231555e-08,0.03175687789916992,31040.55813392076
113,0.226000010734424,0.7656621932983398,-1.263523330408134e-07,6.768453317818057e-07,123.7410888671875,-6.264982976844635e-10,3.429346762118257e-08,-0.6724238395690918,30777.72293698761
114,0.2280000108294189,0.771813154220581,-1.3173784907394293e-07,6.707008992634655e-07,123.73754119873047,-6.20254236860518e-10,3.4185948294407353e-08,-1.359813928604126,30355.38867412282
115,0.2300000109244138,0.7767298221588135,-1.3722153369144507e-07,6.645982466579881e-07,123.73263549804688,-6.484519032845526e-10,3.2588868492666734e-08,-2.028806209564209,29790.126151172895
116,0.2320000110194087,0.7818491458892822,-1.428018521210106e-07,6.585597702724044e-07,123.7264175415039,-6.272702357534854e-10,3.1887353202364466e-08,-2.6780996322631836,29103.212788230303
117,0.2340000111144036,0.7863776683807373,-1.484774969640057e-07,6.525611411234422e-07,123.71891784667969,-6.187081957875762e-10,3.425455474825867e-08,-3.307162284851074,28315.70843426558
118,0.2360000112093985,0.7911531925201416,-1.5424687660470227e-07,6.466236186497554e-07,123.71018981933594,-6.113449746436572e-10,3.742176346577253e-08,-3.91379714012146,27451.24508966695
119,0.2380000113043934,0.7963826656341553,-1.6010871206617594e-07,6.407667001440132e-07,123.70026397705078,-6.45140163513247e-10,3.503821588424216e-08,-4.497683048248291,26530.138395275062
120,0.2400000113993883,0.8012146949768066,-1.660625201793664e-07,6.349768568725267e-07,123.68920135498047,-6.594263468606698e-10,3.663892655936252e-08,-5.056245803833008,25573.7527285384
121,0.24200001149438322,0.817366361618042,-1.7210790304034163e-07,6.292560215115373e-07,123.67704772949219,-6.398340191005047e-10,3.503378920299838e-08,-5.588842391967773,24599.50870480199
122,0.24400001158937812,0.823772668838501,-1.782437237807244e-07,6.235728733372525e-07,123.66384887695312,-4.0908304521636296e-10,6.144123432250126e-08,-6.0945281982421875,23622.216874110134
123,0.24600001168437302,0.8297889232635498,-1.8446930027948838e-07,6.179300271469401e-07,123.64967346191406,-6.489265791387311e-10,3.656703739807199e-08,-6.573190689086914,22655.560214959034
124,0.24800001177936792,0.8353559970855713,-1.9078382251791481e-07,6.123292450865847e-07,123.63455963134766,-6.464902502223424e-10,3.549768479160775e-08,-7.024890899658203,21708.41101614435
125,0.2500000118743628,0.8398997783660889,-1.971861678384812e-07,6.068026436878426e-07,123.61857604980469,-6.853562162234539e-10,3.434267625834764e-08,-7.447023391723633,20789.269523039613
126,0.25200001196935773,0.8448653221130371,-2.0367448883007455e-07,6.013291908857354e-07,123.60177612304688,-6.819609876806965e-10,3.870422560225961e-08,-7.839372158050537,19903.50713981657
127,0.25400001206435263,0.8501720428466797,-2.1024820284765156e-07,5.95905248701456e-07,123.58422088623047,-6.611907688025553e-10,3.4939461102112546e-08,-8.20145320892334,19055.129503732656
128,0.25600001215934753,0.8551950454711914,-2.1690678408958775e-07,5.905239390813222e-07,123.56597137451172,-6.906055172173353e-10,3.95169799105588e-08,-8.532675743103027,18246.61740133038
129,0.25800001225434244,0.8727571964263916,-2.236491809526342e-07,5.851502464793157e-07,123.54708862304688,-6.943459140984487e-10,3.8476926533803635e-08,-8.831984519958496,17479.23629566695
130,0.26000001234933734,0.8777670860290527,-2.3047542185850034e-07,5.797905942017678e-07,123.52764129638672,-5.740786179764257e-10,4.8162352328517954e-08,-9.09900951385498,16753.579960585677
131,0.26200001244433224,0.8829593658447266,-2.373851515358183e-07,5.744508939642401e-07,123.50769805908203,-7.052212147584669e-10,4.031040390373164e-08,-9.333467483520508,16069.439895021325
132,0.26400001253932714,0.8881423473358154,-2.4437733259219385e-07,5.691080104952562e-07,123.48731231689453,-7.659308742802295e-10,3.320204555734563e-08,-9.536090850830078,15425.553812701508
133,0.26600001263432205,0.8932929039001465,-2.5145209292531945e-07,5.637625122290046e-07,123.466552734375,-7.121277456612063e-10,3.8472901309205554e-08,-9.70573902130127,14820.808806155086
134,0.26800001272931695,0.8980937004089355,-2.586084235645103e-07,5.584184918916435e-07,123.44548797607422,-7.40466077342461e-10,3.898032474580759e-08,-9.842354774475098,14253.787132622945
135,0.27000001282431185,0.9031383991241455,-2.6584606871438154e-07,5.530500857275911e-07,123.42418670654297,-7.689660019849498e-10,4.400569864060344e-08,-9.94614028930664,13722.87591883563
136,0.27200001291930676,0.9079408645629883,-2.7316434625390684e-07,5.476910587276507e-07,123.4027099609375,-5.44634892740703e-10,2.107487873104219e-08,-10.017448425292969,13226.181705968576
137,0.27400001301430166,0.9250438213348389,-2.805617782541958e-07,5.42319469332142e-07,123.38111877441406,-7.415709712965679e-10,3.8770501475937635e-08,-10.056825637817383,12761.81152300134
138,0.27600001310929656,0.9303829669952393,-2.880383931369579e-07,5.369146833800187e-07,123.35948181152344,-7.537971358217987e-10,4.161253386314456e-08,-10.064109802246094,12328.056759348035
139,0.27800001320429146,0.9361612796783447,-2.9559390668509877e-07,5.314830104907742e-07,123.33786010742188,-8.109375948528452e-10,5.1924850197337946e-08,-10.039896011352539,11923.094512831212
140,0.28000001329928637,0.9415814876556396,-3.0322721045195067e-07,5.260232001091936e-07,123.31631469726562,-7.455694395197554e-10,4.295974065371411e-08,-9.984715461730957,11545.186827987161
141,0.28200001339428127,0.9471404552459717,-3.1093696861717035e-07,5.205092179494386e-07,123.29491424560547,-7.857385853071719e-10,4.4486299088930537e-08,-9.898686408996582,11192.812595889145
142,0.28400001348927617,0.9530556201934814,-3.1872218642092776e-07,5.149382786839851e-07,123.27371215820312,-7.529818990548165e-10,4.599284864070796e-08,-9.78356647491455,10864.293698907923
143,0.2860000135842711,0.9579250812530518,-3.265815564645891e-07,5.093129971101007e-07,123.25276947021484,-7.99347921187632e-10,4.1487453472655034e-08,-9.639426231384277,10558.19286234822
144,0.288000013679266,0.963151216506958,-3.345139134580677e-07,5.036418428971956e-07,123.23213958740234,-5.012736892240355e-10,7.299288995454845e-08,-9.4678373336792,10273.072834586692
145,0.2900000137742609,0.9798378944396973,-3.4251922897965414e-07,4.979432333129807e-07,123.21188354492188,-8.219308567092298e-10,4.289563548809383e-08,-9.269172668457031,10007.715603292276
146,0.2920000138692558,0.9859316349029541,-3.5059696301686927e-07,4.921854497297318e-07,123.19205474853516,-8.443669097246698e-10,4.4435658708152914e-08,-9.044427871704102,9760.905783555536
147,0.2940000139642507,0.9913392066955566,-3.587475134736451e-07,4.863830440626771e-07,123.17269134521484,-8.103556159433367e-10,4.495698746609378e-08,-8.795333862304688,9531.360840599316
148,0.2960000140592456,0.9967787265777588,-3.6697113614536647e-07,4.805638127436396e-07,123.15385437011719,-8.467427314862164e-10,4.594025782012068e-08,-8.522417068481445,9318.18479599971
149,0.2980000141542405,1.0022599697113037,-3.7526879737015406e-07,4.746687807255512e-07,123.13558197021484,-9.160737723945545e-10,4.472056502891064e-08,-8.226744651794434,9120.31578107406
150,0.3000000142492354,1.0074219703674316,-3.8364180454664165e-07,4.686960721755895e-07,123.11792755126953,-8.438152954148848e-10,5.0048122091084224e-08,-7.9097394943237305,8936.960200172023
151,0.3020000143442303,1.0122332572937012,-3.9209035662679526e-07,4.6264383968264156e-07,123.10092163085938,-6.993156054235783e-10,6.765431237454322e-08,-7.573248386383057,8767.178522117107
152,0.3040000144392252,1.017331838607788,-4.006146525625809e-07,4.5653760594177584e-07,123.08460998535156,-8.219823710575724e-10,5.2548525530937695e-08,-7.217092990875244,8610.281045970469
