step,simulation_time,real_time,px,py,pz,vx,vy,vz,stiffness
35,0.07000000332482159,0.29580235481262207,1.4442530726910263e-08,6.418556495191297e-07,123.0422134399414,-2.492668293996303e-10,1.3270492260630817e-08,-10.890886306762695,5142.236832633474
36,0.0720000034198165,0.3011906147003174,1.5145076304179383e-08,6.655856168436003e-07,123.01949310302734,-2.454621228498155e-10,1.60037778584865e-08,-10.221064567565918,5022.602282758999
37,0.0740000035148114,0.30645012855529785,1.5819841436837123e-08,6.887281074341445e-07,122.99813842773438,-3.203469711721141e-10,9.545139789679524e-09,-9.5264892578125,4915.124845185854
38,0.0760000036098063,0.31209588050842285,1.6464120733417076e-08,7.11301993305824e-07,122.97820281982422,-2.60098331761327e-10,1.8239791899077318e-08,-8.80920696258545,4818.859648465315
39,0.0780000037048012,0.3169848918914795,1.7075512559472372e-08,7.332783411584387e-07,122.959716796875,-3.566962003542784e-10,2.409547228410247e-08,-8.071797370910645,4732.903605765691
40,0.0800000037997961,0.3215630054473877,1.765029011835395e-08,7.546288998128148e-07,122.9427261352539,-3.410706161943722e-10,1.904471957914211e-08,-7.314661502838135,4656.561474667729
41,0.08200000389479101,0.3419308662414551,1.8185872363574163e-08,7.753322961434606e-07,122.92726135253906,-2.78329498337726e-10,1.900971469126489e-08,-6.5383219718933105,4589.185392456386
42,0.08400000398978591,0.3471798896789551,1.8682243307921453e-08,7.953428280416119e-07,122.91337585449219,-3.659328673411011e-10,2.0650752219353308e-08,-5.740141868591309,4530.329781836631
43,0.08600000408478081,0.35202598571777344,1.9136439988187703e-08,8.146287200361257e-07,122.90111541748047,-3.609562926332188e-10,2.049865521769334e-08,-4.912160396575928,4479.603118750828
44,0.08800000417977571,0.3570835590362549,1.95470146735488e-08,8.331967933372653e-07,122.89070129394531,-4.128892783228366e-10,2.601092319309828e-08,-3.967522382736206,4437.399298749345
45,0.09000000427477062,0.3624253273010254,1.9914322635372628e-08,8.510342581757868e-07,122.88232421875,-3.7682729159271844e-10,1.8790341727026316e-08,-2.933187246322632,4404.023509747778
46,0.09200000436976552,0.3670520782470703,2.0236784692428955e-08,8.681163308210671e-07,122.8761215209961,-3.064175024825033e-10,2.5855912966221695e-08,-1.8351049423217773,4379.632548792534
47,0.09400000446476042,0.3715696334838867,2.0513056142590358e-08,8.844407375363517e-07,122.8721923828125,-3.933145753531875e-10,2.383853647813794e-08,-0.6953856348991394,4364.321227343697
48,0.09600000455975533,0.3776838779449463,2.074383509409472e-08,9.000399927572289e-07,122.87059020996094,-4.4957129685663233e-10,2.356118855573186e-08,0.46646955609321594,4358.108459869848
49,0.09800000465475023,0.39659762382507324,2.093108264489274e-08,9.149577522293839e-07,122.871337890625,-4.0675884882546143e-10,2.2995870097020088e-08,1.6350913047790527,4361.005548696939
50,0.10000000474974513,0.4011673927307129,2.107550045593598e-08,9.292049867326568e-07,122.87442779541016,-3.864415176746405e-10,3.333432019303473e-08,2.797316789627075,4373.019174653272
51,0.10200000484474003,0.40633416175842285,2.1175983633270334e-08,9.428005682821095e-07,122.87983703613281,-3.9766476223057623e-10,3.1245352971609464e-08,3.9420554637908936,4394.210569483555
52,0.10400000493973494,0.41194915771484375,2.122880715660358e-08,9.557314797348226e-07,122.88751983642578,-5.115562973223575e-10,2.4778245233392227e-08,5.061269760131836,4424.6643863428335
53,0.10600000503472984,0.4168221950531006,2.123028330913712e-08,9.680109087639721e-07,122.89740753173828,-4.1046169241276687e-10,3.262557157768242e-08,6.14676570892334,4464.484983160308
54,0.10800000512972474,0.4213113784790039,2.1176374431775002e-08,9.795982123250724e-07,122.90943145751953,-5.220172627495856e-10,3.195720665871704e-08,7.192869663238525,4513.885234046437
55,0.11000000522471964,0.4270749092102051,2.106444974003807e-08,9.904917988023954e-07,122.92350769042969,-5.094905608515887e-10,2.6322155122215918e-08,8.194767951965332,4573.124679906676
56,0.11200000531971455,0.43213701248168945,2.0891608443207588e-08,1.000719407784345e-06,122.93953704833984,-5.518213108679504e-10,2.8667463070064514e-08,9.147385597229004,4642.506011568207
57,0.11400000541470945,0.45151209831237793,2.065453585942123e-08,1.010330265671655e-06,122.95741271972656,-1.1849851100365072e-09,1.1092918583699429e-07,10.04494857788086,4722.404583516968
58,0.11600000550970435,0.45684266090393066,2.0352231899778417e-08,1.0193059551966144e-06,122.9770278930664,-5.101226663306591e-10,2.877451699134781e-08,10.885612487792969,4813.303685735463
59,0.11800000560469925,0.46154236793518066,1.9982037358090565e-08,1.027661141961289e-06,122.99826049804688,-4.736789294135235e-10,3.609982712760029e-08,11.66666316986084,4915.72614805866
60,0.12000000569969416,0.4661698341369629,1.9542229168223457e-08,1.0353674042562488e-06,123.02099609375,-5.877406339394042e-10,3.048153018880839e-08,12.387341499328613,5030.344115299752
61,0.12200000579468906,0.47173571586608887,1.903216428900123e-08,1.0424753327242797e-06,123.04510498046875,-6.029789445527456e-10,2.9018465852459485e-08,13.045380592346191,5157.872374564768
62,0.12400000588968396,0.4774281978607178,1.845359598462437e-08,1.0489595752005698e-06,123.07046508789062,-5.484864784577326e-10,3.451702568213477e-08,13.640673637390137,5299.188605529088
63,0.12600000598467886,0.4828176498413086,1.7807764152166783e-08,1.0548504860707908e-06,123.0969467163086,-6.258386031632313e-10,2.5619078414251817e-08,14.172219276428223,5455.26266217512
64,0.12800000607967377,0.4875001907348633,1.709231511881626e-08,1.0600954283290775e-06,123.12442779541016,-5.433127836518281e-10,3.3292060663825396e-08,14.639843940734863,5627.2541553974215
