time,x,y,z,vx,vy,vz
0.0,0.49872417393637775,0.22665351083309088,-1.4551954761708648,-0.004905837418272191,-0.011773775644299664,8.387858272381962e-05
0.01,0.49904929207288506,0.22681595936885857,-1.4550720675015918,-0.04241536778112244,-0.03607954862749774,-0.012861530671233967
0.02,0.49973300288471434,0.22721270998673188,-1.4548113344406106,-0.07430770388729811,-0.05776773791234172,-0.02400327247239066
0.03,0.5007194638224247,0.2278176097318374,-1.454432250054924,-0.10118333047406584,-0.07608129098744372,-0.03346435661657504
0.04,0.5019589457882195,0.22859699814917034,-1.4539524614610895,-0.12363945345679882,-0.09080176584701964,-0.04140179817365534
0.05,0.5034077980710076,0.2295150791175413,-1.4533879591245005,-0.14220684571631848,-0.10206270500701908,-0.047975288971139694
0.06,0.5050277811995452,0.23053742886175976,-1.4527530621370581,-0.15733137385807475,-0.1101981003356152,-0.05333184647270402
0.07,0.5067852144594552,0.23163299127628242,-1.4520605570251135,-0.16938029572159713,-0.11563178799855478,-0.05760056452999642
0.08,0.5086501858779745,0.23277496961359215,-1.451321887495464,-0.17865913954785342,-0.11880423942928042,-0.060892969806558186
0.09,0.5105959306602861,0.2339409880191916,-1.4505473384201766,-0.18543042515853966,-0.12012923060948816,-0.0633059450166439
0.1,0.5125983966709711,0.23511282117088986,-1.4497461883897849,-0.18992969768714885,-0.11997215720073576,-0.06492537223203702
0.11,0.5146359702475236,0.23627590799167558,-1.4489268239810662,-0.19237717355124218,-0.11864269177168628,-0.06582950089610679
0.12,0.516689318511879,0.23741879261884008,-1.4480968189556167,-0.1929849259231248,-0.11639609070920888,-0.06609160085036177
0.13,0.5187413037015955,0.23853257876118972,-1.4472629859988126,-0.19196036242482153,-0.11343903356739049,-0.06578178760110369
0.14,0.5207769324514535,0.23961044267597845,-1.4464314096446262,-0.18950700580593588,-0.10993728043042222,-0.06496806848108756
0.15,0.5227833130599882,0.2406472229312906,-1.445607468314549,-0.18582357800639823,-0.1060234568283179,-0.06371674400380206
0.16,0.5247496035459497,0.24163908845821258,-1.444795851597104,-0.18110210635608684,-0.10180428830235799,-0.06209290205643266
0.17,0.5266669414293118,0.24258327768570986,-1.4440005774548204,-0.17552573321514603,-0.09736664076116539,-0.060159501058545985
0.18,0.5285283522157667,0.2434778978772293,-1.4432250128024044,-0.16926677240031937,-0.09278207396022967,-0.05797667395816868
0.19,0.5303286375185323,0.24432177247399445,-1.4424718989027556,-0.1624849883303487,-0.08811051519248583,-0.055601503197976104
0.2,0.5320642461073593,0.24511432502310782,-1.4417433818748737,-0.15532630499797206,-0.08340299738283097,-0.05308768629176894
0.21,0.5337331323488136,0.24585549011256577,-1.4410410482003457,-0.14792199304262232,-0.07870361334086165,-0.05048516638229321
0.22,0.5353346067947305,0.24654564359682357,-1.440365964638299,-0.14038831376304567,-0.07405086176032227,-0.04783978928688336
0.23,0.536869183429441,0.24718554618000693,-1.439718721655848,-0.13282656504615659,-0.0694785442332044,-0.04519302892652308
0.24,0.5383384275348319,0.2477762959888288,-1.4390994793297183,-0.12532345852302457,-0.06501634699340166,-0.042581806542560025
