time,x,y,z,vx,vy,vz
0.0,-0.02449895343658684,0.27011089068696487,-1.5032560244932913,-0.0023308075971022364,0.001773404361001112,0.007924422777413693
0.01,-0.024182070198101407,0.2701682049857233,-1.5032087224891078,-0.038822482556972716,-0.0023977660950865133,0.008635611834422997
0.02,-0.0235175456211809,0.2702571368421445,-1.5031660450105517,-0.0705764981601092,-0.00599432987391344,0.009183049483665096
0.03,-0.02255229683023642,0.27037218836985943,-1.5031268585904753,-0.09778673400045895,-0.009046605112540762,0.009563576739918582
0.04,-0.021331219695740367,0.27050818260218,-1.50308989450612,-0.12070362468406146,-0.01159162922252066,0.009784788223717217
0.05,-0.01989661970495854,0.27066032655639405,-1.503053875832044,-0.13961566663957298,-0.013669957396661384,0.009861295894868742
0.06,-0.01828782935761626,0.2708242428969249,-1.5030176102940231,-0.1548346387233736,-0.015323566215940191,0.009811887803096274
0.07,-0.016540975078544753,0.2709959813590095,-1.5029800526810426,-0.16668396293780507,-0.01659447902411489,0.00965741547884896
0.08,-0.014688862029328746,0.2711720171113956,-1.502940341541548,-0.17548965664607835,-0.017523860659193743,0.009419239500657393
0.09,-0.012760950529729144,0.27134924063176724,-1.5028978151513022,-0.18157339534224823,-0.01815141923278735,0.009118096021654209
0.1,-0.010783402590595459,0.2715249420198262,-1.5028520115526394,-0.18524727902829016,-0.018515011971572626,0.008773291811830473
0.11,-0.008779181154697112,0.2716967916563606,-1.5028026570143214,-0.18680998580496486,-0.018650388642417862,0.008402141371990817
0.12,-0.006768188048294459,0.2718628184870138,-1.5027496466766277,-0.18654401820485328,-0.018591032194935096,0.0080196348140324
0.13,-0.004767429425965927,0.2720213868209565,-1.5026930205139513,-0.1847138418323481,-0.018368068351621383,0.007638276618135192
0.14,-0.002791199742678813,0.2721711723008074,-1.502632937129301,-0.18156473567157302,-0.018010225357166235,0.007268101157857823
0.15,-0.0008512771102202228,0.2723111375682565,-1.5025696473517463,-0.17732224886881146,-0.017543826950116637,0.006916923802940277
0.16,0.0010428756006355,0.2724405078447499,-1.5025034688273302,-0.1721919542576173,-0.016992854451724174,0.006589507522675621
0.17,0.0028839083780262996,0.2725587467746987,-1.5024347626450425,-0.1663595768886268,-0.016378984726610285,0.006288668803570263
0.18,0.004666383941552271,0.2726655330739295,-1.5023639130441078,-0.1599916987272312,-0.015721633717304475,0.006016351270115253
0.19,0.006386582553214369,0.27276073803872136,-1.5022913103093813,-0.15323644178078277,-0.015038055893906298,0.005773413890651639
0.2,0.008042313787785587,0.2728444038841039,-1.5022173366273082,-0.14622426966646282,-0.014343451420897158,0.0055595515989840805
0.21,0.009632736788001334,0.2729167230700554,-1.5021423548514448,-0.13906890352850662,-0.013651079786162711,0.0053733703557951595
0.22,0.011158190101252193,0.2729780187629636,-1.5020667000290913,-0.13186832415502453,-0.012972374398454563,0.0052125701230105355
0.23,0.012620031843288382,0.2730287264917439,-1.5019906734553086,-0.12470583175169773,-0.012317055086536792,0.005074185167079111
0.24,0.014020490647346048,0.27306937699898337,-1.501914538962239,-0.1176511370818468,-0.01169324720562362,0.004954835803484187
0.25,0.015362527621454963,0.27310058035378404,-1.5018385211174181,-0.11076146139429727,-0.011107604073416887,0.004850958713356082
0.26,0.01664970934759362,0.27312301134807465,-1.5017628049962695,-0.10408262700854623,-0.010565426805971712,0.004758997579472889
0.27,0.017886091805650726,0.2731373961352879,-1.5016875372029086,-0.09765012598015191,-0.01007078260715187,0.004675544059357609
0.28,0.019076114983051295,0.27314450008207586,-1.5016128278382856,-0.09149015259475239,-0.009626620695325602,0.004597439009174748
0.29,0.020224507833892104,0.27314511679457576,-1.501538753152046,-0.08562058997449451,-0.009234884971618292,0.0045218446041935725
0.3,0.021336203180422522,0.2731400582774225,-1.5014653586431033,-0.08005195544100936,-0.008896621890676686,0.004446269165021598
0.31,0.022416262095028498,0.27313014617884407,-1.5013926624114058,-0.0747882924034906,-0.008612083455236706,0.004368576858184757
0.32,0.02346980725972326,0.27311620406933207,-1.5013206586080097,-0.069828010582649,-0.008380824643236497,0.004286983718466662
0.33,0.024501964772404735,0.2730990506981792,-1.5012493208595592,-0.06516466747640962,-0.008201795166493164,0.004200038982187103
0.34,0.02551781385220158,0.27307949416993393,-1.501178605572051,-0.06078769597722615,-0.008073425135951523,0.00410660092522219
0.35000000000000003,0.02652234388974415,0.27305832698182625,-1.5011084550474074,-0.05668307647362111,-0.007993704657508555,0.00400580912669292
0.36,0.02752041828708674,0.27303632186198545,-1.5010388003681614,-0.05283395505991903,-0.007960257312820029,0.003897056447027222
0.37,0.028516744537241748,0.27301422834778216,-1.50096956402419,-0.04922120641501507,-0.007970407695368968,0.0037799580468111244
0.38,0.02951585000558513,0.27299277004385664,-1.5009006622703096,-0.04582394512172478,-0.008021243042324128,0.0036543217372879628
0.39,0.030522062891888496,0.2729726425009188,-1.5008320072136274,-0.04261998862274392,-0.008109669073570695,0.0035201224614018183
0.4,0.03153949786926788,0.27295451165756196,-1.5007635086385007,-0.039586271259443695,-0.008232460334721428,0.0033774774195846078
0.41000000000000003,0.032572045916559524,0.272939012788884,-1.5006950755836437,-0.03669921260538862,-0.008386305242379898,0.0032266234475256993
0.42,0.033623367883845026,0.27292674990800636,-1.5006266176895222,-0.033935042369736254,-0.008567846105771798,0.0030678985634419002
0.43,0.03469689135559581,0.2729182955692885,-1.5005580463364976,-0.031270084820638956,-0.008773714320368203,0.002901722689719605
0.44,0.03579581040099944,0.2729141910248238,-1.5004892755952044,-0.028681005133441566,-0.009000561019376628,0.0027285786170533665
0.45,0.03692308782639877,0.2729149466878871,-1.5004202230103616,-0.026145019561636042,-0.009245084042559488,0.00254900103359482
0.46,0.038081459571297605,0.2729210428646939,-1.5003508102382515,-0.023640072906277863,-0.00950405046506576,0.002363564687946837
0.47000000000000003,0.039273440916231625,0.2729329307097792,-1.5002809635570151,-0.021144985616308613,-0.009774314534751603,0.002172874248717889
0.48,0.040501334196860236,0.2729510333583964,-1.500210614267242,-0.018639573008897507,-0.01005283495901051,0.0019775555865149414
0.49,0.04176723774367793,0.27297574722880585,-1.500139698997692,-0.01610473914179056,-0.010336687822428832,0.0017782483615446081
0.5,0.043073055792195857,0.27300744345021016,-1.5000681599298882,-0.013522547771048318,-0.010623072698837128,0.0015755997861088
0.51,0.04442050913289526,0.2730464693477843,-1.4999959449540097,-0.010876272592053107,-0.010909319769515695,0.00137025923558953
0.52,0.04581114629233776,0.2730931499944291,-1.4999230077652297,-0.008150428990279401,-0.011192896413143145,0.001162873591080438
0.53,0.047246355059177216,0.2731477898235823,-1.4998493079084234,-0.005330789443367456,-0.011471409972293286,0.0009540832544153123
0.54,0.048727374190318785,0.2732106742645198,-1.499774810778518,-0.0024043845256568053,-0.01174260877068305,0.00074451868599326
0.55,0.050255305152060996,0.2732820713823609,-1.4996994875822014,0.0006405086264573145,-0.012004381561392215,0.0005347973747154757
0.56,0.05183112376971248,0.2733622335068351,-1.499623315265735,0.003814388650685785,-0.012254755566435009,0.00032552116796866204
0.5700000000000001,0.053455691676618865,0.2734513988355026,-1.499546276412839,0.007126561505435988,-0.012491895088368302,0.00011727386762250096
0.58,0.05512976746950858,0.2735497930169592,-1.4994683591156295,0.01058517968626671,-0.012714097446527389,-8.938087761140804e-05
0.59,0.05685401749253051,0.27365763068710536,-1.4993895568218296,0.014197287713599488,-0.01291978463344063,-0.0002939013733828325
0.6,0.0586290261863972,0.27377511691554296,-1.4993098681615553,0.017968872754821064,-0.013107499791429979,-0.0004957695836042804
0.61,0.06045530595046787,0.27390244861017793,-1.4992292967548346,0.021904919169715834,-0.013275903590328314,-0.0006944926432503364
0.62,0.06233330647776435,0.27403981587893983,-1.499147851001931,0.026009465851325866,-0.013423763588906512,-0.0008896040323324592
0.63,0.06426342353423797,0.2741874032783685,-1.4990655438599978,0.03028566557753966,-0.01354994750621807,-0.0010806646442333315
