time,x,y,z,vx,vy,vz
0.0,-0.5494918607994623,0.2634149946242448,-1.439756716468493,-0.004576171761915465,0.009505285979832896,0.01249061629846457
0.01,-0.5491700393195186,0.2634253276698586,-1.439778086152213,-0.041433682359630755,0.014290062870774119,0.02517515669536363
0.02,-0.5484961453619043,0.26337638030049315,-1.4399315021312524,-0.07267739633874791,0.018855599280206716,0.03586377601317939
0.03,-0.5475259874996794,0.2632708183996606,-1.440196624386556,-0.09887001886839857,0.022862102133240265,0.044687789835856175
0.04,-0.5463096386499412,0.26311467823326007,-1.4405544206292191,-0.12056376388081678,0.026138306771702736,0.051813028779551976
0.05,-0.544891543262913,0.26291568717961994,-1.4409875199372995,-0.1382710405434685,0.02862965910023612,0.05741702484989142
0.06,-0.5433109181861039,0.26268210142759774,-1.4414803387133002,-0.15245304543473917,0.030355823591135644,0.061675215745983225
0.07,-0.5416022682104271,0.2624219673803703,-1.4420190669869812,-0.16351929419315164,0.031378739575404976,0.06475362472890116
0.08,-0.5397959068071924,0.2621427014515819,-1.442591578965797,-0.17183307910349413,0.03178040313755573,0.06680582633602498
0.09,-0.5379184226293243,0.2618508912364591,-1.4431873107191349,-0.17771976685687127,0.03164860993935283,0.0679725925765022
0.1,-0.5359930632016561,0.2615522386829243,-1.4437971322940766,-0.18147666035511978,0.031068705148831456,0.06838328472401198
0.11,-0.5340400199984239,0.2612515854162951,-1.4444132323131913,-0.18337934958370405,0.030118035598434106,0.06815667165041114
0.12,-0.5320766499737437,0.2609529932393212,-1.4450290100886458,-0.18370154986111112,0.028794395340963418,0.06739705101999247
0.13,-0.5301174985446474,0.2606605400746407,-1.4456389285618516,-0.1830239285674177,0.02696857575451519,0.06628698877246858
0.14,-0.5281712341333635,0.26037959033065006,-1.4462392946396738,-0.18169040857220736,0.024830381723905164,0.06497151518694878
0.15,-0.5262430194971661,0.2601136050901579,-1.4468278815836915,-0.17950448218875645,0.022871203625981114,0.06346167239321447
0.16,-0.524339919969381,0.25986112610924383,-1.4474025859623105,-0.17632657053084025,0.021337666264500454,0.0617532812574443
0.17,-0.5224703374442714,0.2596182238729883,-1.4479612771877843,-0.17209195361298274,0.020207766452224607,0.05982914174682346
0.18,-0.5206432644538381,0.2593811853284876,-1.4485016674008073,-0.16679480154946022,0.01932452235827903,0.057672459108082524
